firstName,lastName,movieTitle,releaseYear
Aaron,Ryder,Arrival,2016
David,Linde,Arrival,2016
Scott,Rudin,Fences,2016
Denzel,Washington,Fences,2016
Todd,Black,Fences,2016
Bill,Mechanic,Hacksaw Ridge,2016
David,Permut,Hacksaw Ridge,2016
Carla,Hacken,Hell or High Water,2016
Julie,Yorn,Hell or High Water,2016
Donna,Gigliotti,Hidden Figures,2016
Peter,Chernin,Hidden Figures,2016
Jenno,Topping,Hidden Figures,2016
Pharrell,Williams,Hidden Figures,2016
Theodore,Melfi,Hidden Figures,2016
Fred,Berger,La La Land,2016
Jordan,Horowitz,La La Land,2016
Marc,Platt,La La Land,2016
Emile,Sherman,Lion,2016
Iain,Canning,Lion,2016
Angie,Fielder,Lion,2016
Matt,Damon,Manchester by the Sea,2016
Kimberly,Steward,Manchester by the Sea,2016
Chris,Moore,Manchester by the Sea,2016
Lauren,Beck,Manchester by the Sea,2016
Kevin,J. Walsh,Manchester by the Sea,2016
Guillermo,del Toro,The Shape of Water,2017
J.,Miles Dale,The Shape of Water,2017
Peter,Spears,Call Me by Your Name,2017
Luca,Guadagnino,Call Me by Your Name,2017
Emilie,Georges,Call Me by Your Name,2017
Marco,Morabito,Call Me by Your Name,2017
Tim,Bevan,Darkest Hour,2017
Eric,Fellner,Darkest Hour,2017
Lisa,Bruce,Darkest Hour,2017
Anthony,McCarten,Darkest Hour,2017
Douglas,Urbanski,Darkest Hour,2017
Emma,Thomas,Dunkirk,2017
Christopher,Nolan,Dunkirk,2017
Sean,McKittrick,Get Out,2017
Jason,Blum,Get Out,2017
Edward,H. Hamm Jr.,Get Out,2017
Jordan,Peele,Get Out,2017
Scott,Rudin,Lady Bird,2017
Eli,Bush,Lady Bird,2017
Evelyn,O'Neill,Lady Bird,2017
JoAnne,Sellar,Phantom Thread,2017
Paul,Thomas Anderson,Phantom Thread,2017
Megan,Ellison,Phantom Thread,2017
Daniel,Lupi,Phantom Thread,2017
Amy,Pascal,The Post,2017
Steven,Spielberg,The Post,2017
Kristie,Macosko Krieger,The Post,2017
Graham,Broadbent,"Three Billboards Outside Ebbing, Missouri",2017
Pete,Czernin,"Three Billboards Outside Ebbing, Missouri",2017
Martin,McDonagh,"Three Billboards Outside Ebbing, Missouri",2017
Jim,Burke,Green Book,2018
Charles,B. Wessler,Green Book,2018
Peter,Farrelly,Green Book,2018
Nick,Vallelonga,Green Book,2018
Kevin,Feige,Black Panther,2018
Sean,McKittrick,BlacKkKlansman,2018
Jason,Blum,BlacKkKlansman,2018
Jordan,Peele,BlacKkKlansman,2018
Spike,Lee,BlacKkKlansman,2018
Graham,King,Bohemian Rhapsody,2018
Ed,Guiney,The Favourite,2018
Yorgos,Lanthimos,The Favourite,2018
Gabriela,Rodríguez,Roma,2018
Alfonso,Cuarón,Roma,2018
Bill,Gerber,A Star Is Born,2018
Bradley,Cooper,A Star Is Born,2018
Lynette,Howell Taylor,A Star Is Born,2018
Dede,Gardner,Vice,2018
Jeremy,Kleiner,Vice,2018
Adam,McKay,Vice,2018
Kevin,Messick,Vice,2018
Kwak,Sin-ae,Parasite,2019
Bong,Joon-ho,Parasite,2019
Peter,Chernin,Ford v Ferrari,2019
Jenno,Topping,Ford v Ferrari,2019
James,Mangold,Ford v Ferrari,2019
Martin,Scorsese,The Irishman,2019
Robert,De Niro,The Irishman,2019
Jane,Rosenthal,The Irishman,2019
Emma,Tillinger Koskoff,The Irishman,2019
Carthew,Neal,Jojo Rabbit,2019
Taika,Waititi,Jojo Rabbit,2019
Chelsea,Winstanley,Jojo Rabbit,2019
Todd,Phillips,Joker,2019
Bradley,Cooper,Joker,2019
Emma,Tillinger Koskoff,Joker,2019
Amy,Pascal,Little Women,2019
Noah,Baumbach,Marriage Story,2019
David,Heyman,Marriage Story,2019
Sam,Mendes,1917,2019
Pippa,Harris,1917,2019
David,Heyman,Once Upon a Time in Hollywood,2019
Shannon,McIntosh,Once Upon a Time in Hollywood,2019
Quentin,Tarantino,Once Upon a Time in Hollywood,2019
Frances,McDormand,Nomadland,2020
Peter,Spears,Nomadland,2020
Mollye,Asher,Nomadland,2020
Chloé,Zhao,Nomadland,2020
David,Parfitt,The Father,2020
Jean-Louis,Livi,The Father,2020
Philippe,Carcassonne,The Father,2020
Shaka,King,Judas and the Black Messiah,2020
Ryan,Coogler,Judas and the Black Messiah,2020
Ceán,Chaffin,Mank,2020
Eric,Roth,Mank,2020
Douglas,Urbanski,Mank,2020
Christina,Oh,Minari,2020
Emerald,Fennell,Promising Young Woman,2020
Marc,Platt,The Trial of the Chicago 7,2020
Stuart,M. Besser,The Trial of the Chicago 7,2020
Philippe,Rousselet,CODA,2021
Kenneth,Branagh,Belfast,2021
Adam,McKay,Don't Look Up,2021
Kevin,Messick,Don't Look Up,2021
Mary,Parent,Dune,2021
Denis,Villeneuve,Dune,2021
Cale,Boyter,Dune,2021
Tim,White,King Richard,2021
Trevor,White,King Richard,2021
Will,Smith,King Richard,2021
Sara,Murphy,Licorice Pizza,2021
Adam,Somner,Licorice Pizza,2021
Paul,Thomas Anderson,Licorice Pizza,2021
Guillermo,del Toro,Nightmare Alley,2021
J.,Miles Dale,Nightmare Alley,2021
Bradley,Cooper,Nightmare Alley,2021
Jane,Campion,The Power of the Dog,2021
Tanya,Seghatchian,The Power of the Dog,2021
Emile,Sherman,The Power of the Dog,2021
Iain,Canning,The Power of the Dog,2021
Roger,Frappier,The Power of the Dog,2021
Steven,Spielberg,West Side Story,2021
Kristie,Macosko Krieger,West Side Story,2021
Daniel,"Kwan, Daniel Scheinert",Everything Everywhere All at Once,2022
Jonathan,Wang,Everything Everywhere All at Once,2022
Malte,Grunert,All Quiet on the Western Front,2022
James,Cameron,Avatar: The Way of Water,2022
Jon,Landau,Avatar: The Way of Water,2022
Graham,Broadbent,The Banshees of Inisherin,2022
Pete,Czernin,The Banshees of Inisherin,2022
Martin,McDonagh,The Banshees of Inisherin,2022
Baz,Luhrmann,Elvis,2022
Catherine,Martin,Elvis,2022
Gail,Berman,Elvis,2022
Kristie,Macosko Krieger,The Fabelmans,2022
Steven,Spielberg,The Fabelmans,2022
Tony,Kushner,The Fabelmans,2022
Todd,Field,Tár,2022
Alexandra,Milchan,Tár,2022
Tom,Cruise,Top Gun: Maverick,2022
Christopher,McQuarrie,Top Gun: Maverick,2022
David,Ellison,Top Gun: Maverick,2022
Jerry,Bruckheimer,Top Gun: Maverick,2022
Dede,Gardner,Women Talking,2022
Jeremy,Kleiner,Women Talking,2022
Frances,McDormand,Women Talking,2022
Emma,Thomas,Oppenheimer,2023
Charles,Roven,Oppenheimer,2023
Christopher,Nolan,Oppenheimer,2023
Cord,Jefferson,American Fiction,2023
Marie-Ange,Luciani,Anatomy of a Fall,2023
David,Thion,Anatomy of a Fall,2023
David,Heyman,Barbie,2023
Margot,Robbie,Barbie,2023
Tom,Ackerley,Barbie,2023
Robbie,Brenner,Barbie,2023
Mark,Johnson,The Holdovers,2023
Dan,Friedkin,Killers of the Flower Moon,2023
Bradley,Thomas,Killers of the Flower Moon,2023
Martin,Scorsese,Killers of the Flower Moon,2023
Daniel,Lupi,Killers of the Flower Moon,2023
Bradley,Cooper,Maestro,2023
Steven,Spielberg,Maestro,2023
Fred,Berner,Maestro,2023
Kristie,Macosko Krieger,Maestro,2023
David,Hinojosa,Past Lives,2023
Christine,Vachon,Past Lives,2023
Pamela,Koffler,Past Lives,2023
Ed,Guiney,Poor Things,2023
Andrew,Lowe,Poor Things,2023
Yorgos,Lanthimos,Poor Things,2023
Emma,Stone,Poor Things,2023
James,Wilson,The Zone of Interest,2023
Alex,Coco,Anora,2024
Samantha,Quan,Anora,2024
Sean,Baker,Anora,2024
D.J.,Gugenheim,The Brutalist,2024
Brady,Corbet,The Brutalist,2024
Fred,Berger,A Complete Unknown,2024
James,Mangold,A Complete Unknown,2024
Tessa,Ross,Conclave,2024
Juliette,Howell,Conclave,2024
Michael,A. Jackman,Conclave,2024
Mary,Parent,Dune: Part Two,2024
Cale,Boyter,Dune: Part Two,2024
Tanya,Lapointe,Dune: Part Two,2024
Denis,Villeneuve,Dune: Part Two,2024
Pascal,Caucheteux,Emilia Pérez,2024
Jacques,Audiard,Emilia Pérez,2024
Rodrigo,Teixeira,I'm Still Here,2024
Dede,Gardner,Nickel Boys,2024
Jeremy,Kleiner,Nickel Boys,2024
Joslyn,Barnes,Nickel Boys,2024
Coralie,Fargeat,The Substance,2024
Tim,Bevan,The Substance,2024
Eric,Fellner,The Substance,2024
Marc,Platt,Wicked,2024
