firstName,lastName,movieTitle,releaseYear
Laurence,Harvey,Room at the Top,1959
Jack,Lemmon,Some Like It Hot,1959
Paul,Muni,The Last Angry Man,1959
James,Stewart,Anatomy of a Murder,1959
Burt,Lancaster,Elmer Gantry,1960
Trevor,Howard,Sons and Lovers,1960
Jack,Lemmon,The Apartment,1960
Laurence,Olivier,The Entertainer,1960
Spencer,Tracy,Inherit the Wind,1960
Maximilian,Schell,Judgment at Nuremberg,1961
Charles,Boyer,Fanny,1961
Paul,Newman,The Hustler,1961
Spencer,Tracy,Judgment at Nuremberg,1961
Stuart,Whitman,The Mark,1961
Gregory,Peck,To Kill a Mockingbird,1962
Burt,Lancaster,Birdman of Alcatraz,1962
Jack,Lemmon,Days of Wine and Roses,1962
Marcello,Mastroianni,Divorce Italian Style,1961
Peter,O'Toole,Lawrence of Arabia,1962
Sidney,Poitier,Lilies of the Field,1963
Albert,Finney,Tom Jones,1963
Richard,Harris,This Sporting Life,1963
Rex,Harrison,Cleopatra,1963
Paul,Newman,Hud,1963
Rex,Harrison,My Fair Lady,1964
Richard,Burton,Becket,1964
Anthony,Quinn,Zorba the Greek,1964
Peter,Sellers,Dr. Strangelove,1964
Lee,Marvin,Cat Ballou,1965
Richard,Burton,The Spy Who Came in from the Cold,1965
Laurence,Olivier,Othello,1965
Rod,Steiger,The Pawnbroker,1964
Oskar,Werner,Ship of Fools,1965
Paul,Scofield,A Man for All Seasons,1966
Alan,Arkin,"The Russians Are Coming, the Russians Are Coming",1966
Richard,Burton,Who's Afraid of Virginia Woolf?,1966
Michael,Caine,Alfie,1966
Steve,McQueen,The Sand Pebbles,1966
Rod,Steiger,In the Heat of the Night,1967
Warren,Beatty,Bonnie and Clyde,1967
Dustin,Hoffman,The Graduate,1967
Paul,Newman,Cool Hand Luke,1967
Spencer,Tracy,Guess Who's Coming to Dinner,1967
Cliff,Robertson,Charly,1968
Alan,Arkin,The Heart Is a Lonely Hunter,1968
Alan,Bates,The Fixer,1968
Ron,Moody,Oliver!,1968
Peter,O'Toole,The Lion in Winter,1968
John,Wayne,True Grit,1969
Richard,Burton,Anne of the Thousand Days,1969
Dustin,Hoffman,Midnight Cowboy,1969
Peter,O'Toole,"Goodbye, Mr. Chips",1969
Jon,Voight,Midnight Cowboy,1969
George,C. Scott,Patton,1969
Melvyn,Douglas,I Never Sang for My Father,1970
James,Earl Jones,The Great White Hope,1970
Jack,Nicholson,Five Easy Pieces,1970
Ryan,O'Neal,Love Story,1970
Gene,Hackman,The French Connection,1971
Peter,Finch,Sunday Bloody Sunday,1971
Walter,Matthau,Kotch,1971
George,C. Scott,The Hospital,1971
Chaim,Topol,Fiddler on the Roof,1971
Marlon,Brando,The Godfather,1972
Michael,Caine,Sleuth,1972
Peter,O'Toole,The Ruling Class,1972
Paul,Winfield,Sounder,1972
Jack,Lemmon,Save the Tiger,1973
Marlon,Brando,Last Tango in Paris,1972
Jack,Nicholson,The Last Detail,1973
Al,Pacino,Serpico,1973
Robert,Redford,The Sting,1973
Art,Carney,Harry and Tonto,1974
Albert,Finney,Murder on the Orient Express,1974
Dustin,Hoffman,Lenny,1974
Jack,Nicholson,Chinatown,1974
Al,Pacino,The Godfather Part II,1974
Jack,Nicholson,One Flew Over the Cuckoo's Nest,1975
Walter,Matthau,The Sunshine Boys,1975
Al,Pacino,Dog Day Afternoon,1975
Maximilian,Schell,The Man in the Glass Booth,1975
James,Whitmore,"Give 'em Hell, Harry!",1975
Peter,Finch,Network,1976
Robert,De Niro,Taxi Driver,1976
Giancarlo,Giannini,Seven Beauties,1975
William,Holden,Network,1976
Sylvester,Stallone,Rocky,1976
Richard,Dreyfuss,The Goodbye Girl,1977
Woody,Allen,Annie Hall,1977
Richard,Burton,Equus,1977
Marcello,Mastroianni,A Special Day,1977
John,Travolta,Saturday Night Fever,1977
Jon,Voight,Coming Home,1978
Warren,Beatty,Heaven Can Wait,1978
Gary,Busey,The Buddy Holly Story,1978
Robert,De Niro,The Deer Hunter,1978
Laurence,Olivier,The Boys from Brazil,1978
Dustin,Hoffman,Kramer vs. Kramer,1979
Jack,Lemmon,The China Syndrome,1979
Al,Pacino,...And Justice for All,1979
Roy,Scheider,All That Jazz,1979
Peter,Sellers,Being There,1979
Robert,De Niro,Raging Bull,1980
Robert,Duvall,The Great Santini,1979
John,Hurt,The Elephant Man,1980
Jack,Lemmon,Tribute,1980
Peter,O'Toole,The Stunt Man,1980
Henry,Fonda,On Golden Pond,1981
Warren,Beatty,Reds,1981
Burt,Lancaster,Atlantic City,1980
Dudley,Moore,Arthur,1981
Paul,Newman,Absence of Malice,1981
Ben,Kingsley,Gandhi,1982
Dustin,Hoffman,Tootsie,1982
Jack,Lemmon,Missing,1982
Paul,Newman,The Verdict,1982
Peter,O'Toole,My Favorite Year,1982
Robert,Duvall,Tender Mercies,1983
Michael,Caine,Educating Rita,1983
Tom,Conti,"Reuben, Reuben",1983
Tom,Courtenay,The Dresser,1983
F.,Abraham,Amadeus,1984
Jeff,Bridges,Starman,1984
Albert,Finney,Under the Volcano,1984
Tom,Hulce,Amadeus,1984
Sam,Waterston,The Killing Fields,1984
William,Hurt,Kiss of the Spider Woman,1985
Harrison,Ford,Witness,1985
James,Garner,Murphy's Romance,1985
Jack,Nicholson,Prizzi's Honor,1985
Jon,Voight,Runaway Train,1985
Paul,Newman,The Color of Money,1986
Dexter,Gordon,Round Midnight,1986
Bob,Hoskins,Mona Lisa,1986
William,Hurt,Children of a Lesser God,1986
James,Woods,Salvador,1986
Michael,Douglas,Wall Street,1987
William,Hurt,Broadcast News,1987
Marcello,Mastroianni,Dark Eyes,1987
Jack,Nicholson,Ironweed,1987
Robin,Williams,"Good Morning, Vietnam",1987
Dustin,Hoffman,Rain Man,1988
Gene,Hackman,Mississippi Burning,1988
Tom,Hanks,Big,1988
Edward,James Olmos,Stand and Deliver,1988
Max,von Sydow,Pelle the Conqueror,1987
Daniel,Day-Lewis,My Left Foot,1989
Kenneth,Branagh,Henry V,1989
Tom,Cruise,Born on the Fourth of July,1989
Morgan,Freeman,Driving Miss Daisy,1989
Robin,Williams,Dead Poets Society,1989
Jeremy,Irons,Reversal of Fortune,1990
Kevin,Costner,Dances with Wolves,1990
Robert,De Niro,Awakenings,1990
Gérard,Depardieu,Cyrano de Bergerac,1990
Richard,Harris,The Field,1990
Anthony,Hopkins,The Silence of the Lambs,1991
Warren,Beatty,Bugsy,1991
Robert,De Niro,Cape Fear,1991
Nick,Nolte,The Prince of Tides,1991
Robin,Williams,The Fisher King,1991
Al,Pacino,Scent of a Woman,1992
Robert,Downey Jr.,Chaplin,1992
Clint,Eastwood,Unforgiven,1992
Stephen,Rea,The Crying Game,1992
Denzel,Washington,Malcolm X,1992
Tom,Hanks,Philadelphia,1993
Daniel,Day-Lewis,In the Name of the Father,1993
Laurence,Fishburne,What's Love Got to Do with It,1993
Anthony,Hopkins,The Remains of the Day,1993
Liam,Neeson,Schindler's List,1993
Tom,Hanks,Forrest Gump,1994
Morgan,Freeman,The Shawshank Redemption,1994
Nigel,Hawthorne,The Madness of King George,1994
Paul,Newman,Nobody's Fool,1994
John,Travolta,Pulp Fiction,1994
Nicolas,Cage,Leaving Las Vegas,1995
Richard,Dreyfuss,Mr. Holland's Opus,1995
Anthony,Hopkins,Nixon,1995
Sean,Penn,Dead Man Walking,1995
Massimo,Troisi,Il Postino: The Postman,1994
Geoffrey,Rush,Shine,1996
Tom,Cruise,Jerry Maguire,1996
Ralph,Fiennes,The English Patient,1996
Woody,Harrelson,The People vs. Larry Flynt,1996
Billy,Bob Thornton,Sling Blade,1996
Jack,Nicholson,As Good as It Gets,1997
Matt,Damon,Good Will Hunting,1997
Robert,Duvall,The Apostle,1997
Peter,Fonda,Ulee's Gold,1997
Dustin,Hoffman,Wag the Dog,1997
Roberto,Benigni,Life Is Beautiful,1997
Tom,Hanks,Saving Private Ryan,1998
Ian,McKellen,Gods and Monsters,1998
Nick,Nolte,Affliction,1997
Edward,Norton,American History X,1998
Kevin,Spacey,American Beauty,1999
Russell,Crowe,The Insider,1999
Richard,Farnsworth,The Straight Story,1999
Sean,Penn,Sweet and Lowdown,1999
Denzel,Washington,The Hurricane,1999
Russell,Crowe,Gladiator,2000
Javier,Bardem,Before Night Falls,2000
Tom,Hanks,Cast Away,2000
Ed,Harris,Pollock,2000
Geoffrey,Rush,Quills,2000
Denzel,Washington,Training Day,2001
Russell,Crowe,A Beautiful Mind,2001
Sean,Penn,I Am Sam,2001
Will,Smith,Ali,2001
Tom,Wilkinson,In the Bedroom,2001
Adrien,Brody,The Pianist,2002
Nicolas,Cage,Adaptation.,2002
Michael,Caine,The Quiet American,2002
Daniel,Day-Lewis,Gangs of New York,2002
Jack,Nicholson,About Schmidt,2002
Sean,Penn,Mystic River,2003
Johnny,Depp,Pirates of the Caribbean: The Curse of the Black Pearl,2003
Ben,Kingsley,House of Sand and Fog,2003
Jude,Law,Cold Mountain,2003
Bill,Murray,Lost in Translation,2003
Jamie,Foxx,Ray,2004
Don,Cheadle,Hotel Rwanda,2004
Johnny,Depp,Finding Neverland,2004
Leonardo,DiCaprio,The Aviator,2004
Clint,Eastwood,Million Dollar Baby,2004
Philip,Seymour Hoffman,Capote,2005
Terrence,Howard,Hustle & Flow,2005
Heath,Ledger,Brokeback Mountain,2005
Joaquin,Phoenix,Walk the Line,2005
David,Strathairn,"Good Night, and Good Luck",2005
Forest,Whitaker,The Last King of Scotland,2006
Leonardo,DiCaprio,Blood Diamond,2006
Ryan,Gosling,Half Nelson,2006
Peter,O'Toole,Venus,2006
Will,Smith,The Pursuit of Happyness,2006
Daniel,Day-Lewis,There Will Be Blood,2007
George,Clooney,Michael Clayton,2007
Johnny,Depp,Sweeney Todd: The Demon Barber of Fleet Street,2007
Tommy,Lee Jones,In the Valley of Elah,2007
Viggo,Mortensen,Eastern Promises,2007
Sean,Penn,Milk,2008
Richard,Jenkins,The Visitor,2007
Frank,Langella,Frost/Nixon,2008
Brad,Pitt,The Curious Case of Benjamin Button,2008
Mickey,Rourke,The Wrestler,2008
Jeff,Bridges,Crazy Heart,2009
George,Clooney,Up in the Air,2009
Colin,Firth,A Single Man,2009
Morgan,Freeman,Invictus,2009
Jeremy,Renner,The Hurt Locker,2008
Colin,Firth,The King's Speech,2010
Javier,Bardem,Biutiful,2010
Jeff,Bridges,True Grit,2010
Jesse,Eisenberg,The Social Network,2010
James,Franco,127 Hours,2010
Jean,Dujardin,The Artist,2011
Demián,Bichir,A Better Life,2011
George,Clooney,The Descendants,2011
Gary,Oldman,Tinker Tailor Soldier Spy,2011
Brad,Pitt,Moneyball,2011
Daniel,Day-Lewis,Lincoln,2012
Bradley,Cooper,Silver Linings Playbook,2012
Hugh,Jackman,Les Misérables,2012
Joaquin,Phoenix,The Master,2012
Denzel,Washington,Flight,2012
Matthew,McConaughey,Dallas Buyers Club,2013
Christian,Bale,American Hustle,2013
Bruce,Dern,Nebraska,2013
Leonardo,DiCaprio,The Wolf of Wall Street,2013
Chiwetel,Ejiofor,12 Years a Slave,2013
Eddie,Redmayne,The Theory of Everything,2014
Steve,Carell,Foxcatcher,2014
Bradley,Cooper,American Sniper,2014
Benedict,Cumberbatch,The Imitation Game,2014
Michael,Keaton,Birdman,2014
Leonardo,DiCaprio,The Revenant,2015
Bryan,Cranston,Trumbo,2015
Matt,Damon,The Martian,2015
Michael,Fassbender,Steve Jobs,2015
Eddie,Redmayne,The Danish Girl,2015
Casey,Affleck,Manchester by the Sea,2016
Andrew,Garfield,Hacksaw Ridge,2016
Ryan,Gosling,La La Land,2016
Viggo,Mortensen,Captain Fantastic,2016
Denzel,Washington,Fences,2016
Gary,Oldman,Darkest Hour,2017
Timothée,Chalamet,Call Me by Your Name,2017
Daniel,Day-Lewis,Phantom Thread,2017
Daniel,Kaluuya,Get Out,2017
Denzel,Washington,"Roman J. Israel, Esq.",2017
Rami,Malek,Bohemian Rhapsody,2018
Christian,Bale,Vice,2018
Bradley,Cooper,A Star Is Born,2018
Willem,Dafoe,At Eternity's Gate,2018
Viggo,Mortensen,Green Book,2018
Joaquin,Phoenix,Joker,2019
Antonio,Banderas,Pain and Glory,2019
Leonardo,DiCaprio,Once Upon a Time in Hollywood,2019
Adam,Driver,Marriage Story,2019
Jonathan,Pryce,The Two Popes,2019
Anthony,Hopkins,The Father,2020
Riz,Ahmed,Sound of Metal,2019
Chadwick,Boseman,Ma Rainey's Black Bottom,2020
Gary,Oldman,Mank,2020
Steven,Yeun,Minari,2020
Will,Smith,King Richard,2021
Javier,Bardem,Being the Ricardos,2021
Benedict,Cumberbatch,The Power of the Dog,2021
Andrew,Garfield,"Tick, Tick... Boom!",2021
Denzel,Washington,The Tragedy of Macbeth,2021
Brendan,Fraser,The Whale,2022
Austin,Butler,Elvis,2022
Colin,Farrell,The Banshees of Inisherin,2022
Paul,Mescal,Aftersun,2022
Bill,Nighy,Living,2022
Cillian,Murphy,Oppenheimer,2023
Bradley,Cooper,Maestro,2023
Colman,Domingo,Rustin,2023
Paul,Giamatti,The Holdovers,2023
Jeffrey,Wright,American Fiction,2023
Adrien,Brody,The Brutalist,2024
Timothée,Chalamet,A Complete Unknown,2024
Colman,Domingo,Sing Sing,2023
Ralph,Fiennes,Conclave,2024
Sebastian,Stan,The Apprentice,2024
Janet,Gaynor,7th Heaven,1927
Louise,Dresser,A Ship Comes In,1928
Gloria,Swanson,Sadie Thompson,1928
Mary,Pickford,Coquette,1929
Ruth,Chatterton,Madame X,1929
Betty,Compson,The Barker,1928
Jeanne,Eagels,The Letter,1929
Corinne,Griffith,The Divine Lady,1929
Bessie,Love,The Broadway Melody,1929
Norma,Shearer,The Divorcee,1930
Nancy,Carroll,The Devil's Holiday,1930
Ruth,Chatterton,Sarah and Son,1930
Greta,Garbo,Anna Christie,1930
Gloria,Swanson,The Trespasser,1929
Marie,Dressler,Min and Bill,1930
Marlene,Dietrich,Morocco,1930
Irene,Dunne,Cimarron,1931
Ann,Harding,Holiday,1930
Norma,Shearer,A Free Soul,1931
Helen,Hayes,The Sin of Madelon Claudet,1931
Marie,Dressler,Emma,1932
Lynn,Fontanne,The Guardsman,1931
Katharine,Hepburn,Morning Glory,1933
May,Robson,Lady for a Day,1933
Diana,Wynyard,Cavalcade,1933
Claudette,Colbert,It Happened One Night,1934
Bette,Davis,Of Human Bondage,1934
Grace,Moore,One Night of Love,1934
Norma,Shearer,The Barretts of Wimpole Street,1934
Bette,Davis,Dangerous,1935
Elisabeth,Bergner,Escape Me Never,1935
Claudette,Colbert,Private Worlds,1935
Katharine,Hepburn,Alice Adams,1935
Miriam,Hopkins,Becky Sharp,1935
Merle,Oberon,The Dark Angel,1935
Luise,Rainer,The Great Ziegfeld,1936
Irene,Dunne,Theodora Goes Wild,1936
Gladys,George,Valiant Is the Word for Carrie,1936
Carole,Lombard,My Man Godfrey,1936
Norma,Shearer,Romeo and Juliet,1936
Luise,Rainer,The Good Earth,1937
Irene,Dunne,The Awful Truth,1937
Greta,Garbo,Camille,1936
Janet,Gaynor,A Star Is Born,1937
Barbara,Stanwyck,Stella Dallas,1937
Bette,Davis,Jezebel,1938
Fay,Bainter,White Banners,1938
Wendy,Hiller,Pygmalion,1938
Norma,Shearer,Marie Antoinette,1938
Margaret,Sullavan,Three Comrades,1938
Vivien,Leigh,Gone with the Wind,1939
Bette,Davis,Dark Victory,1939
Irene,Dunne,Love Affair,1939
Greta,Garbo,Ninotchka,1939
Greer,Garson,"Goodbye, Mr. Chips",1939
Ginger,Rogers,Kitty Foyle,1940
Bette,Davis,The Letter,1940
Joan,Fontaine,Rebecca,1940
Katharine,Hepburn,The Philadelphia Story,1940
Martha,Scott,Our Town,1940
Joan,Fontaine,Suspicion,1941
Bette,Davis,The Little Foxes,1941
Olivia,de Havilland,Hold Back the Dawn,1941
Greer,Garson,Blossoms in the Dust,1941
Barbara,Stanwyck,Ball of Fire,1941
Greer,Garson,Mrs. Miniver,1942
Bette,Davis,"Now, Voyager",1942
Katharine,Hepburn,Woman of the Year,1942
Rosalind,Russell,My Sister Eileen,1942
Teresa,Wright,The Pride of the Yankees,1942
Jennifer,Jones,The Song of Bernadette,1943
Jean,Arthur,The More the Merrier,1943
Ingrid,Bergman,For Whom the Bell Tolls,1943
Joan,Fontaine,The Constant Nymph,1943
Greer,Garson,Madame Curie,1943
Ingrid,Bergman,Gaslight,1944
Claudette,Colbert,Since You Went Away,1944
Bette,Davis,Mr. Skeffington,1944
Greer,Garson,Mrs. Parkington,1944
Barbara,Stanwyck,Double Indemnity,1944
Joan,Crawford,Mildred Pierce,1945
Ingrid,Bergman,The Bells of St. Mary's,1945
Greer,Garson,The Valley of Decision,1945
Jennifer,Jones,Love Letters,1945
Gene,Tierney,Leave Her to Heaven,1945
Olivia,de Havilland,To Each His Own,1946
Celia,Johnson,Brief Encounter,1945
Jennifer,Jones,Duel in the Sun,1946
Rosalind,Russell,Sister Kenny,1946
Jane,Wyman,The Yearling,1946
Loretta,Young,The Farmer's Daughter,1947
Joan,Crawford,Possessed,1947
Susan,Hayward,"Smash-Up, the Story of a Woman",1947
Dorothy,McGuire,Gentleman's Agreement,1947
Rosalind,Russell,Mourning Becomes Electra,1947
Jane,Wyman,Johnny Belinda,1948
Ingrid,Bergman,Joan of Arc,1948
Olivia,de Havilland,The Snake Pit,1948
Irene,Dunne,I Remember Mama,1948
Barbara,Stanwyck,"Sorry, Wrong Number",1948
Olivia,de Havilland,The Heiress,1949
Jeanne,Crain,Pinky,1949
Susan,Hayward,My Foolish Heart,1949
Deborah,Kerr,"Edward, My Son",1949
Loretta,Young,Come to the Stable,1949
Judy,Holliday,Born Yesterday,1950
Anne,Baxter,All About Eve,1950
Eleanor,Parker,Caged,1950
Gloria,Swanson,Sunset Boulevard,1950
Vivien,Leigh,A Streetcar Named Desire,1951
Katharine,Hepburn,The African Queen,1951
Eleanor,Parker,Detective Story,1951
Shelley,Winters,A Place in the Sun,1951
Jane,Wyman,The Blue Veil,1951
Shirley,Booth,"Come Back, Little Sheba",1952
Joan,Crawford,Sudden Fear,1952
Bette,Davis,The Star,1952
Julie,Harris,The Member of the Wedding,1952
Susan,Hayward,With a Song in My Heart,1952
Audrey,Hepburn,Roman Holiday,1953
Leslie,Caron,Lili,1953
Ava,Gardner,Mogambo,1953
Deborah,Kerr,From Here to Eternity,1953
Maggie,McNamara,The Moon Is Blue,1953
Grace,Kelly,The Country Girl,1954
Dorothy,Dandridge,Carmen Jones,1954
Judy,Garland,A Star Is Born,1954
Audrey,Hepburn,Sabrina,1954
Jane,Wyman,Magnificent Obsession,1954
Anna,Magnani,The Rose Tattoo,1955
Susan,Hayward,I'll Cry Tomorrow,1955
Katharine,Hepburn,Summertime,1955
Jennifer,Jones,Love is a Many-Splendored Thing,1955
Eleanor,Parker,Interrupted Melody,1955
Ingrid,Bergman,Anastasia,1956
Carroll,Baker,Baby Doll,1956
Katharine,Hepburn,The Rainmaker,1956
Nancy,Kelly,The Bad Seed,1956
Deborah,Kerr,The King and I,1956
Joanne,Woodward,The Three Faces of Eve,1957
Deborah,Kerr,"Heaven Knows, Mr. Allison",1957
Anna,Magnani,Wild Is the Wind,1957
Elizabeth,Taylor,Raintree County,1957
Lana,Turner,Peyton Place,1957
Susan,Hayward,I Want to Live!,1958
Deborah,Kerr,Separate Tables,1958
Shirley,MacLaine,Some Came Running,1958
Rosalind,Russell,Auntie Mame,1958
Elizabeth,Taylor,Cat on a Hot Tin Roof,1958
Simone,Signoret,Room at the Top,1959
Doris,Day,Pillow Talk,1959
Audrey,Hepburn,The Nun's Story,1959
Katharine,Hepburn,"Suddenly, Last Summer",1959
Elizabeth,Taylor,BUtterfield 8,1960
Greer,Garson,Sunrise at Campobello,1960
Deborah,Kerr,The Sundowners,1960
Shirley,MacLaine,The Apartment,1960
Melina,Mercouri,Never on Sunday,1960
Sophia,Loren,Two Women,1960
Audrey,Hepburn,Breakfast at Tiffany's,1961
Piper,Laurie,The Hustler,1961
Geraldine,Page,Summer and Smoke,1961
Natalie,Wood,Splendor in the Grass,1961
Anne,Bancroft,The Miracle Worker,1962
Bette,Davis,What Ever Happened to Baby Jane?,1962
Katharine,Hepburn,Long Day's Journey into Night,1962
Geraldine,Page,Sweet Bird of Youth,1962
Lee,Remick,Days of Wine and Roses,1962
Patricia,Neal,Hud,1963
Leslie,Caron,The L-Shaped Room,1962
Shirley,MacLaine,Irma la Douce,1963
Rachel,Roberts,This Sporting Life,1963
Natalie,Wood,Love with the Proper Stranger,1963
Julie,Andrews,Mary Poppins,1964
Anne,Bancroft,The Pumpkin Eater,1964
Sophia,Loren,Marriage Italian Style,1964
Debbie,Reynolds,The Unsinkable Molly Brown,1964
Kim,Stanley,Séance on a Wet Afternoon,1964
Julie,Christie,Darling,1965
Julie,Andrews,The Sound of Music,1965
Samantha,Eggar,The Collector,1965
Elizabeth,Hartman,A Patch of Blue,1965
Simone,Signoret,Ship of Fools,1965
Elizabeth,Taylor,Who's Afraid of Virginia Woolf?,1966
Anouk,Aimée,A Man and a Woman,1966
Ida,Kamińska,The Shop on Main Street,1965
Lynn,Redgrave,Georgy Girl,1966
Vanessa,Redgrave,Morgan!,1966
Katharine,Hepburn,Guess Who's Coming to Dinner,1967
Anne,Bancroft,The Graduate,1967
Faye,Dunaway,Bonnie and Clyde,1967
Edith,Evans,The Whisperers,1967
Audrey,Hepburn,Wait Until Dark,1967
Katharine,Hepburn,The Lion in Winter,1968
Barbra,Streisand,Funny Girl,1968
Patricia,Neal,The Subject Was Roses,1968
Vanessa,Redgrave,Isadora,1968
Joanne,Woodward,"Rachel, Rachel",1968
Maggie,Smith,The Prime of Miss Jean Brodie,1969
