firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Ellis,J. Thackery,Women in War,1940,Best Visual Effects,13th,no
Herbert,Norsch,Women in War,1940,Best Visual Effects,13th,no
Farciot,Edouart,I Wanted Wings,1941,Best Visual Effects,14th,yes
Gordon,Jennings,I Wanted Wings,1941,Best Visual Effects,14th,yes
Louis,Mesenkop,I Wanted Wings,1941,Best Visual Effects,14th,yes
Farciot,Edouart,Aloma of the South Seas,1941,Best Visual Effects,14th,no
Gordon,Jennings,Aloma of the South Seas,1941,Best Visual Effects,14th,no
Louis,Mesenkop,Aloma of the South Seas,1941,Best Visual Effects,14th,no
Byron,Haskin,Dive Bomber,1941,Best Visual Effects,14th,no
Nathan,Levinson,Dive Bomber,1941,Best Visual Effects,14th,no
A.,Arnold Gillespie,Flight Command,1941,Best Visual Effects,14th,no
Douglas,Shearer,Flight Command,1941,Best Visual Effects,14th,no
John,Fulton,The Invisible Woman,1941,Best Visual Effects,14th,no
John,Hall,The Invisible Woman,1941,Best Visual Effects,14th,no
Byron,Haskin,The Sea Wolf,1941,Best Visual Effects,14th,no
Nathan,Levinson,The Sea Wolf,1941,Best Visual Effects,14th,no
Lawrence,Butler,That Hamilton Woman,1941,Best Visual Effects,14th,no
William,H. Wilmarth,That Hamilton Woman,1941,Best Visual Effects,14th,no
Roy,Seawright,Topper Returns,1941,Best Visual Effects,14th,no
Elmer,Raguse,Topper Returns,1941,Best Visual Effects,14th,no
Fred,Sersen,A Yank in the R.A.F.,1941,Best Visual Effects,14th,no
E.,H. Hansen,A Yank in the R.A.F.,1941,Best Visual Effects,14th,no
Gordon,Jennings,Reap the Wild Wind,1942,Best Visual Effects,15th,yes
Farciot,Edouart,Reap the Wild Wind,1942,Best Visual Effects,15th,yes
William,Pereira,Reap the Wild Wind,1942,Best Visual Effects,15th,yes
Louis,Mesenkop,Reap the Wild Wind,1942,Best Visual Effects,15th,yes
Fred,Sersen,The Black Swan,1942,Best Visual Effects,15th,no
Roger,Heman,The Black Swan,1942,Best Visual Effects,15th,no
George,Leverett,The Black Swan,1942,Best Visual Effects,15th,no
Byron,Haskin,Desperate Journey,1942,Best Visual Effects,15th,no
Nathan,Levinson,Desperate Journey,1942,Best Visual Effects,15th,no
Howard,Lydecker,Flying Tigers,1942,Best Visual Effects,15th,no
Daniel,J. Bloomberg,Flying Tigers,1942,Best Visual Effects,15th,no
John,Fulton,Invisible Agent,1942,Best Visual Effects,15th,no
Bernard,B. Brown,Invisible Agent,1942,Best Visual Effects,15th,no
Lawrence,Butler,Jungle Book,1942,Best Visual Effects,15th,no
William,H. Wilmarth,Jungle Book,1942,Best Visual Effects,15th,no
A.,Arnold Gillespie,Mrs. Miniver,1942,Best Visual Effects,15th,no
Warren,Newcombe,Mrs. Miniver,1942,Best Visual Effects,15th,no
Douglas,Shearer,Mrs. Miniver,1942,Best Visual Effects,15th,no
Vernon,L. Walker,The Navy Comes Through,1942,Best Visual Effects,15th,no
James,G. Stewart,The Navy Comes Through,1942,Best Visual Effects,15th,no
Ronald,Neame,One of Our Aircraft Is Missing,1942,Best Visual Effects,15th,no
C.,C. Stevens,One of Our Aircraft Is Missing,1942,Best Visual Effects,15th,no
Jack,Cosgrove,The Pride of the Yankees,1942,Best Visual Effects,15th,no
Ray,Binger,The Pride of the Yankees,1942,Best Visual Effects,15th,no
Thomas,T. Moulton,The Pride of the Yankees,1942,Best Visual Effects,15th,no
Fred,Sersen,Crash Dive,1943,Best Visual Effects,16th,yes
Roger,Heman,Crash Dive,1943,Best Visual Effects,16th,yes
Hans,Koenekamp,Air Force,1943,Best Visual Effects,16th,no
Rex,Wimpy,Air Force,1943,Best Visual Effects,16th,no
Nathan,Levinson,Air Force,1943,Best Visual Effects,16th,no
Vernon,L. Walker,Bombardier,1943,Best Visual Effects,16th,no
James,G. Stewart,Bombardier,1943,Best Visual Effects,16th,no
Roy,Granville,Bombardier,1943,Best Visual Effects,16th,no
Clarence,Slifer,The North Star,1943,Best Visual Effects,16th,no
R.,O. Binger,The North Star,1943,Best Visual Effects,16th,no
Thomas,T. Moulton,The North Star,1943,Best Visual Effects,16th,no
Gordon,Jennings,So Proudly We Hail!,1943,Best Visual Effects,16th,no
Farciot,Edouart,So Proudly We Hail!,1943,Best Visual Effects,16th,no
George,Dutton,So Proudly We Hail!,1943,Best Visual Effects,16th,no
A.,Arnold Gillespie,Stand By for Action,1943,Best Visual Effects,16th,no
Donald,Jahraus,Stand By for Action,1943,Best Visual Effects,16th,no
Michael,Steinore,Stand By for Action,1943,Best Visual Effects,16th,no
A.,Arnold Gillespie,Thirty Seconds Over Tokyo,1944,Best Visual Effects,17th,yes
Donald,Jahraus,Thirty Seconds Over Tokyo,1944,Best Visual Effects,17th,yes
Warren,Newcombe,Thirty Seconds Over Tokyo,1944,Best Visual Effects,17th,yes
Douglas,Shearer,Thirty Seconds Over Tokyo,1944,Best Visual Effects,17th,yes
Paul,Detlefsen,The Adventures of Mark Twain,1944,Best Visual Effects,17th,no
John,Crouse,The Adventures of Mark Twain,1944,Best Visual Effects,17th,no
Nathan,Levinson,The Adventures of Mark Twain,1944,Best Visual Effects,17th,no
Vernon,L. Walker,Days of Glory,1944,Best Visual Effects,17th,no
James,G. Stewart,Days of Glory,1944,Best Visual Effects,17th,no
Roy,Granville,Days of Glory,1944,Best Visual Effects,17th,no
David,Allen,Secret Command,1944,Best Visual Effects,17th,no
Ray,Cory,Secret Command,1944,Best Visual Effects,17th,no
Robert,Wright,Secret Command,1944,Best Visual Effects,17th,no
Russell,Malmgren,Secret Command,1944,Best Visual Effects,17th,no
Harry,Kusnick,Secret Command,1944,Best Visual Effects,17th,no
Jack,Cosgrove,Since You Went Away,1944,Best Visual Effects,17th,no
Arthur,Johns,Since You Went Away,1944,Best Visual Effects,17th,no
Farciot,Edouart,The Story of Dr. Wassell,1944,Best Visual Effects,17th,no
Gordon,Jennings,The Story of Dr. Wassell,1944,Best Visual Effects,17th,no
George,Dutton,The Story of Dr. Wassell,1944,Best Visual Effects,17th,no
Fred,Sersen,Wilson,1944,Best Visual Effects,17th,no
Roger,Heman,Wilson,1944,Best Visual Effects,17th,no
John,P. Fulton,Wonder Man,1945,Best Visual Effects,18th,yes
Arthur,Johns,Wonder Man,1945,Best Visual Effects,18th,yes
Fred,Sersen,Captain Eddie,1945,Best Visual Effects,18th,no
Sol,Halperin,Captain Eddie,1945,Best Visual Effects,18th,no
Roger,Heman,Captain Eddie,1945,Best Visual Effects,18th,no
Harry,Leonard,Captain Eddie,1945,Best Visual Effects,18th,no
Jack,Cosgrove,Spellbound,1945,Best Visual Effects,18th,no
A.,Arnold Gillespie,They Were Expendable,1945,Best Visual Effects,18th,no
Donald,Jahraus,They Were Expendable,1945,Best Visual Effects,18th,no
Robert,A. MacDonald,They Were Expendable,1945,Best Visual Effects,18th,no
Michael,Steinore,They Were Expendable,1945,Best Visual Effects,18th,no
Lawrence,W. Butler,A Thousand and One Nights,1945,Best Visual Effects,18th,no
Ray,Bomba,A Thousand and One Nights,1945,Best Visual Effects,18th,no
Thomas,Howard,Blithe Spirit,1946,Best Visual Effects,19th,yes
William,McGann,A Stolen Life,1946,Best Visual Effects,19th,no
Nathan,Levinson,A Stolen Life,1946,Best Visual Effects,19th,no
A.,Arnold Gillespie,Green Dolphin Street,1947,Best Visual Effects,20th,yes
Warren,Newcombe,Green Dolphin Street,1947,Best Visual Effects,20th,yes
Douglas,Shearer,Green Dolphin Street,1947,Best Visual Effects,20th,yes
Michael,Steinore,Green Dolphin Street,1947,Best Visual Effects,20th,yes
Farciot,Edouart,Unconquered,1947,Best Visual Effects,20th,no
Devereux,Jennings,Unconquered,1947,Best Visual Effects,20th,no
Gordon,Jennings,Unconquered,1947,Best Visual Effects,20th,no
W.,Wallace Kelley,Unconquered,1947,Best Visual Effects,20th,no
Paul,Lerpae,Unconquered,1947,Best Visual Effects,20th,no
George,Dutton,Unconquered,1947,Best Visual Effects,20th,no
Paul,Eagler,Portrait of Jennie,1948,Best Visual Effects,21st,yes
Joseph,McMillan Johnson,Portrait of Jennie,1948,Best Visual Effects,21st,yes
Russell,Shearman,Portrait of Jennie,1948,Best Visual Effects,21st,yes
Clarence,Slifer,Portrait of Jennie,1948,Best Visual Effects,21st,yes
Charles,Freeman,Portrait of Jennie,1948,Best Visual Effects,21st,yes
James,G. Stewart,Portrait of Jennie,1948,Best Visual Effects,21st,yes
Ralph,Hammeras,Deep Waters,1948,Best Visual Effects,21st,no
Fred,Sersen,Deep Waters,1948,Best Visual Effects,21st,no
Edward,Snyder,Deep Waters,1948,Best Visual Effects,21st,no
Roger,Heman,Deep Waters,1948,Best Visual Effects,21st,no
John,Hench,"20,000 Leagues Under the Sea",1954,Best Visual Effects,27th,yes
Joshua,Meador,"20,000 Leagues Under the Sea",1954,Best Visual Effects,27th,yes
John,P. Fulton,The Ten Commandments,1956,Best Visual Effects,29th,yes
A.,Arnold Gillespie,Forbidden Planet,1956,Best Visual Effects,29th,no
Irving,G. Ries,Forbidden Planet,1956,Best Visual Effects,29th,no
Wesley,C. Miller,Forbidden Planet,1956,Best Visual Effects,29th,no
Walter,Rossi,The Enemy Below,1957,Best Visual Effects,30th,yes
Louis,Lichtenfield,The Spirit of St. Louis,1957,Best Visual Effects,30th,no
Tom,Howard,Tom Thumb,1958,Best Visual Effects,31st,yes
A.,Arnold Gillespie,Torpedo Run,1958,Best Visual Effects,31st,no
Harold,Humbrock,Torpedo Run,1958,Best Visual Effects,31st,no
A.,Arnold Gillespie,Ben-Hur,1959,Best Visual Effects,32nd,yes
Robert,MacDonald,Ben-Hur,1959,Best Visual Effects,32nd,yes
Milo,B. Lory,Ben-Hur,1959,Best Visual Effects,32nd,yes
L.,B. Abbott,Journey to the Center of the Earth,1959,Best Visual Effects,32nd,no
James,B. Gordon,Journey to the Center of the Earth,1959,Best Visual Effects,32nd,no
Carl,Faulkner,Journey to the Center of the Earth,1959,Best Visual Effects,32nd,no
Gene,Warren,The Time Machine,1960,Best Visual Effects,33rd,yes
Tim,Baar,The Time Machine,1960,Best Visual Effects,33rd,yes
Augie,Lohman,The Last Voyage,1960,Best Visual Effects,33rd,no
Bill,Warrington,The Guns of Navarone,1961,Best Visual Effects,34th,yes
Vivian,C. Greenham,The Guns of Navarone,1961,Best Visual Effects,34th,yes
Robert,A. Mattey,The Absent-Minded Professor,1961,Best Visual Effects,34th,no
Eustace,Lycett,The Absent-Minded Professor,1961,Best Visual Effects,34th,no
Robert,MacDonald,The Longest Day,1962,Best Visual Effects,35th,yes
Jacques,Maumont,The Longest Day,1962,Best Visual Effects,35th,yes
A.,Arnold Gillespie,Mutiny on the Bounty,1962,Best Visual Effects,35th,no
Milo,B. Lory,Mutiny on the Bounty,1962,Best Visual Effects,35th,no
Emil,Kosa Jr.,Cleopatra,1963,Best Visual Effects,36th,yes
Ub,Iwerks,The Birds,1963,Best Visual Effects,36th,no
Peter,Ellenshaw,Mary Poppins,1964,Best Visual Effects,37th,yes
Eustace,Lycett,Mary Poppins,1964,Best Visual Effects,37th,yes
Hamilton,Luske,Mary Poppins,1964,Best Visual Effects,37th,yes
Jim,Danforth,7 Faces of Dr. Lao,1964,Best Visual Effects,37th,no
John,Stears,Thunderball,1965,Best Visual Effects,38th,yes
Joseph,McMillan Johnson,The Greatest Story Ever Told,1965,Best Visual Effects,38th,no
Art,Cruickshank,Fantastic Voyage,1966,Best Visual Effects,39th,yes
Linwood,G. Dunn,Hawaii,1966,Best Visual Effects,39th,no
L.,B. Abbott,Doctor Dolittle,1967,Best Visual Effects,40th,yes
Howard,A. Anderson Jr.,Tobruk,1967,Best Visual Effects,40th,no
Albert,Whitlock,Tobruk,1967,Best Visual Effects,40th,no
Stanley,Kubrick,2001: A Space Odyssey,1968,Best Visual Effects,41st,yes
Hal,Millar,Ice Station Zebra,1968,Best Visual Effects,41st,no
Joseph,McMillan Johnson,Ice Station Zebra,1968,Best Visual Effects,41st,no
Robbie,Robertson,Marooned,1969,Best Visual Effects,42nd,yes
Eugène,Lourié,"Krakatoa, East of Java",1969,Best Visual Effects,42nd,no
Alex,Weldon,"Krakatoa, East of Java",1969,Best Visual Effects,42nd,no
A.,D. Flowers,Tora! Tora! Tora!,1970,Best Visual Effects,43rd,yes
L.,B. Abbott,Tora! Tora! Tora!,1970,Best Visual Effects,43rd,yes
Alex,Weldon,Patton,1970,Best Visual Effects,43rd,no
Alan,Maley,Bedknobs and Broomsticks,1971,Best Visual Effects,44th,yes
Eustace,Lycett,Bedknobs and Broomsticks,1971,Best Visual Effects,44th,yes
Danny,Lee,Bedknobs and Broomsticks,1971,Best Visual Effects,44th,yes
Jim,Danforth,When Dinosaurs Ruled the Earth,1971,Best Visual Effects,44th,no
Roger,Dicken,When Dinosaurs Ruled the Earth,1971,Best Visual Effects,44th,no
L.,B. Abbott,The Poseidon Adventure,1972,Best Visual Effects,45th,yes
A.,D. Flowers,The Poseidon Adventure,1972,Best Visual Effects,45th,yes
Frank,Brendel,Earthquake,1974,Best Visual Effects,47th,yes
Glen,Robinson,Earthquake,1974,Best Visual Effects,47th,yes
Albert,Whitlock,Earthquake,1974,Best Visual Effects,47th,yes
Albert,Whitlock,The Hindenburg,1975,Best Visual Effects,48th,yes
Glen,Robinson,The Hindenburg,1975,Best Visual Effects,48th,yes
Carlo,Rambaldi,King Kong,1976,Best Visual Effects,49th,yes
Glen,Robinson,King Kong,1976,Best Visual Effects,49th,yes
Frank,Van der Veer,King Kong,1976,Best Visual Effects,49th,yes
L.,B. Abbott,Logan's Run,1976,Best Visual Effects,49th,yes
Glen,Robinson,Logan's Run,1976,Best Visual Effects,49th,yes
Matthew,Yuricich,Logan's Run,1976,Best Visual Effects,49th,yes
John,Stears,Star Wars,1977,Best Visual Effects,50th,yes
John,Dykstra,Star Wars,1977,Best Visual Effects,50th,yes
Richard,Edlund,Star Wars,1977,Best Visual Effects,50th,yes
Grant,McCune,Star Wars,1977,Best Visual Effects,50th,yes
Robert,Blalack,Star Wars,1977,Best Visual Effects,50th,yes
Roy,Arbogast,Close Encounters of the Third Kind,1977,Best Visual Effects,50th,no
Douglas,Trumbull,Close Encounters of the Third Kind,1977,Best Visual Effects,50th,no
Matthew,Yuricich,Close Encounters of the Third Kind,1977,Best Visual Effects,50th,no
Greg,Jein,Close Encounters of the Third Kind,1977,Best Visual Effects,50th,no
Richard,Yuricich,Close Encounters of the Third Kind,1977,Best Visual Effects,50th,no
Les,Bowie,Superman,1978,Best Visual Effects,51st,yes
Colin,Chilvers,Superman,1978,Best Visual Effects,51st,yes
Denys,Coop,Superman,1978,Best Visual Effects,51st,yes
Roy,Field,Superman,1978,Best Visual Effects,51st,yes
Derek,Meddings,Superman,1978,Best Visual Effects,51st,yes
Zoran,Perisic,Superman,1978,Best Visual Effects,51st,yes
H.,R. Giger,Alien,1979,Best Visual Effects,52nd,yes
Carlo,Rambaldi,Alien,1979,Best Visual Effects,52nd,yes
Brian,Johnson,Alien,1979,Best Visual Effects,52nd,yes
Nick,Allder,Alien,1979,Best Visual Effects,52nd,yes
Dennis,Ayling,Alien,1979,Best Visual Effects,52nd,yes
William,A. Fraker,1941,1979,Best Visual Effects,52nd,no
A.,D. Flowers,1941,1979,Best Visual Effects,52nd,no
Greg,Jein,1941,1979,Best Visual Effects,52nd,no
Peter,Ellenshaw,The Black Hole,1979,Best Visual Effects,52nd,no
Art,Cruickshank,The Black Hole,1979,Best Visual Effects,52nd,no
Eustace,Lycett,The Black Hole,1979,Best Visual Effects,52nd,no
Danny,Lee,The Black Hole,1979,Best Visual Effects,52nd,no
Harrison,Ellenshaw,The Black Hole,1979,Best Visual Effects,52nd,no
Joe,Hale,The Black Hole,1979,Best Visual Effects,52nd,no
Derek,Meddings,Moonraker,1979,Best Visual Effects,52nd,no
John,Evans,Moonraker,1979,Best Visual Effects,52nd,no
Douglas,Trumbull,Star Trek: The Motion Picture,1979,Best Visual Effects,52nd,no
John,Dykstra,Star Trek: The Motion Picture,1979,Best Visual Effects,52nd,no
Richard,Yuricich,Star Trek: The Motion Picture,1979,Best Visual Effects,52nd,no
Robert,Swarthe,Star Trek: The Motion Picture,1979,Best Visual Effects,52nd,no
David,K. Stewart,Star Trek: The Motion Picture,1979,Best Visual Effects,52nd,no
Grant,McCune,Star Trek: The Motion Picture,1979,Best Visual Effects,52nd,no
Brian,Johnson,The Empire Strikes Back,1980,Best Visual Effects,53rd,yes
Richard,Edlund,The Empire Strikes Back,1980,Best Visual Effects,53rd,yes
Dennis,Muren,The Empire Strikes Back,1980,Best Visual Effects,53rd,yes
Bruce,Nicholson,The Empire Strikes Back,1980,Best Visual Effects,53rd,yes
Richard,Edlund,Raiders of the Lost Ark,1981,Best Visual Effects,54th,yes
Kit,West,Raiders of the Lost Ark,1981,Best Visual Effects,54th,yes
Bruce,Nicholson,Raiders of the Lost Ark,1981,Best Visual Effects,54th,yes
Joe,Johnston,Raiders of the Lost Ark,1981,Best Visual Effects,54th,yes
Dennis,Muren,Dragonslayer,1981,Best Visual Effects,54th,no
Phil,Tippett,Dragonslayer,1981,Best Visual Effects,54th,no
Ken,Ralston,Dragonslayer,1981,Best Visual Effects,54th,no
Brian,Johnson,Dragonslayer,1981,Best Visual Effects,54th,no
Carlo,Rambaldi,E.T. the Extra-Terrestrial,1982,Best Visual Effects,55th,yes
Dennis,Muren,E.T. the Extra-Terrestrial,1982,Best Visual Effects,55th,yes
Kenneth,F. Smith,E.T. the Extra-Terrestrial,1982,Best Visual Effects,55th,yes
Douglas,Trumbull,Blade Runner,1982,Best Visual Effects,55th,no
Richard,Yuricich,Blade Runner,1982,Best Visual Effects,55th,no
David,Dryer,Blade Runner,1982,Best Visual Effects,55th,no
Richard,Edlund,Poltergeist,1982,Best Visual Effects,55th,no
Michael,Wood,Poltergeist,1982,Best Visual Effects,55th,no
Bruce,Nicholson,Poltergeist,1982,Best Visual Effects,55th,no
Richard,Edlund,Return of the Jedi,1983,Best Visual Effects,56th,yes
Dennis,Muren,Return of the Jedi,1983,Best Visual Effects,56th,yes
Ken,Ralston,Return of the Jedi,1983,Best Visual Effects,56th,yes
Phil,Tippett,Return of the Jedi,1983,Best Visual Effects,56th,yes
Dennis,Muren,Indiana Jones and the Temple of Doom,1984,Best Visual Effects,57th,yes
Michael,J. McAlister,Indiana Jones and the Temple of Doom,1984,Best Visual Effects,57th,yes
Lorne,Peterson,Indiana Jones and the Temple of Doom,1984,Best Visual Effects,57th,yes
George,Gibbs,Indiana Jones and the Temple of Doom,1984,Best Visual Effects,57th,yes
Richard,Edlund,2010,1984,Best Visual Effects,57th,no
Neil,Krepela,2010,1984,Best Visual Effects,57th,no
George,Jenson,2010,1984,Best Visual Effects,57th,no
Mark,Stetson,2010,1984,Best Visual Effects,57th,no
Richard,Edlund,Ghostbusters,1984,Best Visual Effects,57th,no
John,Bruno,Ghostbusters,1984,Best Visual Effects,57th,no
Mark,Vargo,Ghostbusters,1984,Best Visual Effects,57th,no
Chuck,Gaspar,Ghostbusters,1984,Best Visual Effects,57th,no
Ken,Ralston,Cocoon,1985,Best Visual Effects,58th,yes
Ralph,McQuarrie,Cocoon,1985,Best Visual Effects,58th,yes
Scott,Farrar,Cocoon,1985,Best Visual Effects,58th,yes
David,Berry,Cocoon,1985,Best Visual Effects,58th,yes
Will,Vinton,Return to Oz,1985,Best Visual Effects,58th,no
Ian,Wingrove,Return to Oz,1985,Best Visual Effects,58th,no
Zoran,Perisic,Return to Oz,1985,Best Visual Effects,58th,no
Michael,Lloyd,Return to Oz,1985,Best Visual Effects,58th,no
Dennis,Muren,Young Sherlock Holmes,1985,Best Visual Effects,58th,no
Kit,West,Young Sherlock Holmes,1985,Best Visual Effects,58th,no
John,R. Ellis,Young Sherlock Holmes,1985,Best Visual Effects,58th,no
David,W. Allen,Young Sherlock Holmes,1985,Best Visual Effects,58th,no
Robert,Skotak,Aliens,1986,Best Visual Effects,59th,yes
Stan,Winston,Aliens,1986,Best Visual Effects,59th,yes
John,Richardson,Aliens,1986,Best Visual Effects,59th,yes
Suzanne,M. Benson,Aliens,1986,Best Visual Effects,59th,yes
Lyle,Conway,Little Shop of Horrors,1986,Best Visual Effects,59th,no
Bran,Ferren,Little Shop of Horrors,1986,Best Visual Effects,59th,no
Martin,Gutteridge,Little Shop of Horrors,1986,Best Visual Effects,59th,no
Richard,Edlund,Poltergeist II: The Other Side,1986,Best Visual Effects,59th,no
John,Bruno,Poltergeist II: The Other Side,1986,Best Visual Effects,59th,no
Garry,Waller,Poltergeist II: The Other Side,1986,Best Visual Effects,59th,no
Bill,Neil,Poltergeist II: The Other Side,1986,Best Visual Effects,59th,no
Dennis,Muren,Innerspace,1987,Best Visual Effects,60th,yes
William,George,Innerspace,1987,Best Visual Effects,60th,yes
Harley,Jessup,Innerspace,1987,Best Visual Effects,60th,yes
Kenneth,F. Smith,Innerspace,1987,Best Visual Effects,60th,yes
Joel,Hynek,Predator,1987,Best Visual Effects,60th,no
Richard,Greenberg,Predator,1987,Best Visual Effects,60th,no
Stan,Winston,Predator,1987,Best Visual Effects,60th,no
Ken,Ralston,Who Framed Roger Rabbit,1988,Best Visual Effects,61st,yes
Richard,Williams,Who Framed Roger Rabbit,1988,Best Visual Effects,61st,yes
Edward,Jones,Who Framed Roger Rabbit,1988,Best Visual Effects,61st,yes
George,Gibbs,Who Framed Roger Rabbit,1988,Best Visual Effects,61st,yes
Richard,Edlund,Die Hard,1988,Best Visual Effects,61st,no
Al,DiSarro,Die Hard,1988,Best Visual Effects,61st,no
Brent,Boates,Die Hard,1988,Best Visual Effects,61st,no
Thaine,Morris,Die Hard,1988,Best Visual Effects,61st,no
Dennis,Muren,Willow,1988,Best Visual Effects,61st,no
Michael,J. McAlister,Willow,1988,Best Visual Effects,61st,no
Phil,Tippett,Willow,1988,Best Visual Effects,61st,no
John,Bruno,The Abyss,1989,Best Visual Effects,62nd,yes
Dennis,Muren,The Abyss,1989,Best Visual Effects,62nd,yes
Hoyt,Yeatman,The Abyss,1989,Best Visual Effects,62nd,yes
Dennis,Skotak,The Abyss,1989,Best Visual Effects,62nd,yes
Richard,Conway,The Adventures of Baron Munchausen,1989,Best Visual Effects,62nd,no
Kent,Houston,The Adventures of Baron Munchausen,1989,Best Visual Effects,62nd,no
Ken,Ralston,Back to the Future Part II,1989,Best Visual Effects,62nd,no
Michael,Lantieri,Back to the Future Part II,1989,Best Visual Effects,62nd,no
John,Bell,Back to the Future Part II,1989,Best Visual Effects,62nd,no
Steve,Gawley,Back to the Future Part II,1989,Best Visual Effects,62nd,no
Eric,Brevig,Total Recall,1990,Best Visual Effects,63rd,yes
Rob,Bottin,Total Recall,1990,Best Visual Effects,63rd,yes
Tim,McGovern,Total Recall,1990,Best Visual Effects,63rd,yes
Alex,Funke,Total Recall,1990,Best Visual Effects,63rd,yes
Dennis,Muren,Terminator 2: Judgment Day,1991,Best Visual Effects,64th,yes
Stan,Winston,Terminator 2: Judgment Day,1991,Best Visual Effects,64th,yes
Gene,Warren Jr.,Terminator 2: Judgment Day,1991,Best Visual Effects,64th,yes
Robert,Skotak,Terminator 2: Judgment Day,1991,Best Visual Effects,64th,yes
Mikael,Salomon,Backdraft,1991,Best Visual Effects,64th,no
Allen,Hall,Backdraft,1991,Best Visual Effects,64th,no
Clay,Pinney,Backdraft,1991,Best Visual Effects,64th,no
Scott,Farrar,Backdraft,1991,Best Visual Effects,64th,no
Eric,Brevig,Hook,1991,Best Visual Effects,64th,no
Harley,Jessup,Hook,1991,Best Visual Effects,64th,no
Mark,Sullivan,Hook,1991,Best Visual Effects,64th,no
Michael,Lantieri,Hook,1991,Best Visual Effects,64th,no
Ken,Ralston,Death Becomes Her,1992,Best Visual Effects,65th,yes
