firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
W.,P. Lipscomb,Pygmalion,1938,Best Adapted Screenplay,11th,yes
John,Meehan,Boys Town,1938,Best Adapted Screenplay,11th,no
Dore,Schary,Boys Town,1938,Best Adapted Screenplay,11th,no
Betty,Hill,The Citadel,1938,Best Adapted Screenplay,11th,no
Spig,Wead,The Citadel,1938,Best Adapted Screenplay,11th,no
Lenore,Coffee,Four Daughters,1938,Best Adapted Screenplay,11th,no
Julius,J. Epstein,Four Daughters,1938,Best Adapted Screenplay,11th,no
Robert,Riskin,You Can't Take It with You,1938,Best Adapted Screenplay,11th,no
Sidney,Howard,Gone with the Wind,1939,Best Adapted Screenplay,12th,yes
p.r.,,Gone with the Wind,1939,Best Adapted Screenplay,12th,yes
Holt,Marvell,"Goodbye, Mr. Chips",1939,Best Adapted Screenplay,12th,no
R.,C. Sherriff,"Goodbye, Mr. Chips",1939,Best Adapted Screenplay,12th,no
Claudine,West,"Goodbye, Mr. Chips",1939,Best Adapted Screenplay,12th,no
Sidney,Buchman,Mr. Smith Goes to Washington,1939,Best Adapted Screenplay,12th,no
Charles,Brackett,Ninotchka,1939,Best Adapted Screenplay,12th,no
Walter,Reisch,Ninotchka,1939,Best Adapted Screenplay,12th,no
Billy,Wilder,Ninotchka,1939,Best Adapted Screenplay,12th,no
Ben,Hecht,Wuthering Heights,1939,Best Adapted Screenplay,12th,no
Charles,MacArthur,Wuthering Heights,1939,Best Adapted Screenplay,12th,no
Donald,Ogden Stewart,The Philadelphia Story,1940,Best Adapted Screenplay,13th,yes
Nunnally,Johnson,The Grapes of Wrath,1940,Best Adapted Screenplay,13th,no
Dalton,Trumbo,Kitty Foyle,1940,Best Adapted Screenplay,13th,no
Dudley,Nichols,The Long Voyage Home,1940,Best Adapted Screenplay,13th,no
Joan,Harrison,Rebecca,1940,Best Adapted Screenplay,13th,no
Robert,E. Sherwood,Rebecca,1940,Best Adapted Screenplay,13th,no
Sidney,Buchman,Here Comes Mr. Jordan,1941,Best Adapted Screenplay,14th,yes
Seton,I. Miller,Here Comes Mr. Jordan,1941,Best Adapted Screenplay,14th,yes
Charles,Brackett,Hold Back the Dawn,1941,Best Adapted Screenplay,14th,no
Billy,Wilder,Hold Back the Dawn,1941,Best Adapted Screenplay,14th,no
Philip,Dunne,How Green Was My Valley,1941,Best Adapted Screenplay,14th,no
Lillian,Hellman,The Little Foxes,1941,Best Adapted Screenplay,14th,no
John,Huston,The Maltese Falcon,1941,Best Adapted Screenplay,14th,no
George,Froeschel,Mrs. Miniver,1942,Best Adapted Screenplay,15th,yes
James,Hilton,Mrs. Miniver,1942,Best Adapted Screenplay,15th,yes
Claudine,West,Mrs. Miniver,1942,Best Adapted Screenplay,15th,yes
Arthur,Wimperis,Mrs. Miniver,1942,Best Adapted Screenplay,15th,yes
Rodney,Ackland,49th Parallel,1942,Best Adapted Screenplay,15th,no
Emeric,Pressburger,49th Parallel,1942,Best Adapted Screenplay,15th,no
Herman,J. Mankiewicz,The Pride of the Yankees,1942,Best Adapted Screenplay,15th,no
Jo,Swerling,The Pride of the Yankees,1942,Best Adapted Screenplay,15th,no
Sidney,Buchman,The Talk of the Town,1942,Best Adapted Screenplay,15th,no
Irwin,Shaw,The Talk of the Town,1942,Best Adapted Screenplay,15th,no
Philip,G. Epstein,Casablanca,1943,Best Adapted Screenplay,16th,yes
Julius,J. Epstein,Casablanca,1943,Best Adapted Screenplay,16th,yes
Howard,Koch,Casablanca,1943,Best Adapted Screenplay,16th,yes
Nunnally,Johnson,Holy Matrimony,1943,Best Adapted Screenplay,16th,no
Lewis,R. Foster,The More the Merrier,1943,Best Adapted Screenplay,16th,no
Frank,Ross,The More the Merrier,1943,Best Adapted Screenplay,16th,no
Robert,W. Russell,The More the Merrier,1943,Best Adapted Screenplay,16th,no
George,Seaton,The Song of Bernadette,1943,Best Adapted Screenplay,16th,no
Dashiell,Hammett,Watch on the Rhine,1943,Best Adapted Screenplay,16th,no
Frank,Butler,Going My Way,1944,Best Adapted Screenplay,17th,yes
Frank,Cavett,Going My Way,1944,Best Adapted Screenplay,17th,yes
Raymond,Chandler,Double Indemnity,1944,Best Adapted Screenplay,17th,no
Billy,Wilder,Double Indemnity,1944,Best Adapted Screenplay,17th,no
John,L. Balderston,Gaslight,1944,Best Adapted Screenplay,17th,no
Walter,Reisch,Gaslight,1944,Best Adapted Screenplay,17th,no
John,Van Druten,Gaslight,1944,Best Adapted Screenplay,17th,no
Jay,Dratler,Laura,1944,Best Adapted Screenplay,17th,no
Samuel,Hoffenstein,Laura,1944,Best Adapted Screenplay,17th,no
Elizabeth,Reinhardt,Laura,1944,Best Adapted Screenplay,17th,no
Irving,Brecher,Meet Me in St. Louis,1944,Best Adapted Screenplay,17th,no
Fred,F. Finklehoffe,Meet Me in St. Louis,1944,Best Adapted Screenplay,17th,no
Charles,Brackett,The Lost Weekend,1945,Best Adapted Screenplay,18th,yes
Billy,Wilder,The Lost Weekend,1945,Best Adapted Screenplay,18th,yes
Guy,Endore,G. I. Joe,1945,Best Adapted Screenplay,18th,no
Philip,Stevenson,G. I. Joe,1945,Best Adapted Screenplay,18th,no
Ranald,MacDougall,Mildred Pierce,1945,Best Adapted Screenplay,18th,no
Albert,Maltz,Pride of the Marines,1945,Best Adapted Screenplay,18th,no
Tess,Slesinger,A Tree Grows in Brooklyn,1945,Best Adapted Screenplay,18th,no
p.n.,,A Tree Grows in Brooklyn,1945,Best Adapted Screenplay,18th,no
Robert,E. Sherwood,The Best Years of Our Lives,1946,Best Adapted Screenplay,19th,yes
Sally,Benson,Anna and the King of Siam,1946,Best Adapted Screenplay,19th,no
Talbot,Jennings,Anna and the King of Siam,1946,Best Adapted Screenplay,19th,no
Anthony,Havelock-Allan,Brief Encounter,1946,Best Adapted Screenplay,19th,no
David,Lean,Brief Encounter,1946,Best Adapted Screenplay,19th,no
Ronald,Neame,Brief Encounter,1946,Best Adapted Screenplay,19th,no
Anthony,Veiller,The Killers,1946,Best Adapted Screenplay,19th,no
Sergio,Amidei,"Rome, Open City",1946,Best Adapted Screenplay,19th,no
Federico,Fellini,"Rome, Open City",1946,Best Adapted Screenplay,19th,no
George,Seaton,Miracle on 34th Street,1947,Best Adapted Screenplay,20th,yes
Richard,Murphy,Boomerang,1947,Best Adapted Screenplay,20th,no
John,Paxton,Crossfire,1947,Best Adapted Screenplay,20th,no
Moss,Hart,Gentleman's Agreement,1947,Best Adapted Screenplay,20th,no
David,Lean,Great Expectations,1947,Best Adapted Screenplay,20th,no
Anthony,Havelock-Allan,Great Expectations,1947,Best Adapted Screenplay,20th,no
Ronald,Neame,Great Expectations,1947,Best Adapted Screenplay,20th,no
John,Huston,The Treasure of the Sierra Madre,1948,Best Adapted Screenplay,21st,yes
Charles,Brackett,A Foreign Affair,1948,Best Adapted Screenplay,21st,no
Richard,L. Breen,A Foreign Affair,1948,Best Adapted Screenplay,21st,no
Billy,Wilder,A Foreign Affair,1948,Best Adapted Screenplay,21st,no
Irma,von Cube,Johnny Belinda,1948,Best Adapted Screenplay,21st,no
Richard,Schweizer,The Search,1948,Best Adapted Screenplay,21st,no
David,Wechsler,The Search,1948,Best Adapted Screenplay,21st,no
de,,The Search,1948,Best Adapted Screenplay,21st,no
Millen,Brand,The Snake Pit,1948,Best Adapted Screenplay,21st,no
Frank,Partos,The Snake Pit,1948,Best Adapted Screenplay,21st,no
Joseph,L. Mankiewicz,A Letter to Three Wives,1949,Best Adapted Screenplay,22nd,yes
Robert,Rossen,All the King's Men,1949,Best Adapted Screenplay,22nd,no
Cesare,Zavattini,The Bicycle Thief,1949,Best Adapted Screenplay,22nd,no
Carl,Foreman,Champion,1949,Best Adapted Screenplay,22nd,no
Graham,Greene,The Fallen Idol,1949,Best Adapted Screenplay,22nd,no
Joseph,L. Mankiewicz,All About Eve,1950,Best Adapted Screenplay,23rd,yes
John,Huston,The Asphalt Jungle,1950,Best Adapted Screenplay,23rd,no
Ben,Maddow,The Asphalt Jungle,1950,Best Adapted Screenplay,23rd,no
Albert,Mannheimer,Born Yesterday,1950,Best Adapted Screenplay,23rd,no
Albert,Maltz,Broken Arrow,1950,Best Adapted Screenplay,23rd,no
[note,10],Broken Arrow,1950,Best Adapted Screenplay,23rd,no
Frances,Goodrich,Father of the Bride,1950,Best Adapted Screenplay,23rd,no
Albert,Hackett,Father of the Bride,1950,Best Adapted Screenplay,23rd,no
Harry,Brown,A Place in the Sun,1951,Best Adapted Screenplay,24th,yes
Michael,Wilson,A Place in the Sun,1951,Best Adapted Screenplay,24th,yes
James,Agee,The African Queen,1951,Best Adapted Screenplay,24th,no
John,Huston,The African Queen,1951,Best Adapted Screenplay,24th,no
Robert,Wyler,Detective Story,1951,Best Adapted Screenplay,24th,no
Philip,Yordan,Detective Story,1951,Best Adapted Screenplay,24th,no
Jacques,Natanson,La Ronde,1951,Best Adapted Screenplay,24th,no
Max,Ophüls,La Ronde,1951,Best Adapted Screenplay,24th,no
Tennessee,Williams,A Streetcar Named Desire,1951,Best Adapted Screenplay,24th,no
Charles,Schnee,The Bad and the Beautiful,1952,Best Adapted Screenplay,25th,yes
Michael,Wilson,5 Fingers,1952,Best Adapted Screenplay,25th,no
Carl,Foreman,High Noon,1952,Best Adapted Screenplay,25th,no
John,Dighton,The Man in the White Suit,1952,Best Adapted Screenplay,25th,no
Alexander,Mackendrick,The Man in the White Suit,1952,Best Adapted Screenplay,25th,no
Roger,MacDougall,The Man in the White Suit,1952,Best Adapted Screenplay,25th,no
Frank,Nugent,The Quiet Man,1952,Best Adapted Screenplay,25th,no
Daniel,Taradash,From Here to Eternity,1953,Best Adapted Screenplay,26th,yes
Eric,Ambler,The Cruel Sea,1953,Best Adapted Screenplay,26th,no
Helen,Deutsch,Lili,1953,Best Adapted Screenplay,26th,no
John,Dighton,Roman Holiday,1953,Best Adapted Screenplay,26th,no
Ian,McLellan Hunter,Roman Holiday,1953,Best Adapted Screenplay,26th,no
A.,B. Guthrie Jr.,Shane,1953,Best Adapted Screenplay,26th,no
George,Seaton,The Country Girl,1954,Best Adapted Screenplay,27th,yes
Stanley,Roberts,The Caine Mutiny,1954,Best Adapted Screenplay,27th,no
John,Michael Hayes,Rear Window,1954,Best Adapted Screenplay,27th,no
Ernest,Lehman,Sabrina,1954,Best Adapted Screenplay,27th,no
Samuel,A. Taylor,Sabrina,1954,Best Adapted Screenplay,27th,no
Billy,Wilder,Sabrina,1954,Best Adapted Screenplay,27th,no
Frances,Goodrich,Seven Brides for Seven Brothers,1954,Best Adapted Screenplay,27th,no
Albert,Hackett,Seven Brides for Seven Brothers,1954,Best Adapted Screenplay,27th,no
Dorothy,Kingsley,Seven Brides for Seven Brothers,1954,Best Adapted Screenplay,27th,no
Paddy,Chayefsky,Marty,1955,Best Adapted Screenplay,28th,yes
Millard,Kaufman,Bad Day at Black Rock,1955,Best Adapted Screenplay,28th,no
Richard,Brooks,Blackboard Jungle,1955,Best Adapted Screenplay,28th,no
Paul,Osborn,East of Eden,1955,Best Adapted Screenplay,28th,no
Daniel,Fuchs,Love Me or Leave Me,1955,Best Adapted Screenplay,28th,no
Isobel,Lennart,Love Me or Leave Me,1955,Best Adapted Screenplay,28th,no
John,Farrow,Around the World in 80 Days,1956,Best Adapted Screenplay,29th,yes
S.,J. Perelman,Around the World in 80 Days,1956,Best Adapted Screenplay,29th,yes
James,Poe,Around the World in 80 Days,1956,Best Adapted Screenplay,29th,yes
Tennessee,Williams,Baby Doll,1956,Best Adapted Screenplay,29th,no
Michael,Wilson,Friendly Persuasion,1956,Best Adapted Screenplay,29th,no
[note,11],Friendly Persuasion,1956,Best Adapted Screenplay,29th,no
Fred,Guiol,Giant,1956,Best Adapted Screenplay,29th,no
Ivan,Moffat,Giant,1956,Best Adapted Screenplay,29th,no
Norman,Corwin,Lust for Life,1956,Best Adapted Screenplay,29th,no
Pierre,Boulle,The Bridge on the River Kwai,1957,Best Adapted Screenplay,30th,yes
Carl,Foreman,The Bridge on the River Kwai,1957,Best Adapted Screenplay,30th,yes
Michael,Wilson,The Bridge on the River Kwai,1957,Best Adapted Screenplay,30th,yes
[note,12],The Bridge on the River Kwai,1957,Best Adapted Screenplay,30th,yes
Reginald,Rose,12 Angry Men,1957,Best Adapted Screenplay,30th,no
John,Huston,"Heaven Knows, Mr. Allison",1957,Best Adapted Screenplay,30th,no
John,Lee Mahin,"Heaven Knows, Mr. Allison",1957,Best Adapted Screenplay,30th,no
John,Michael Hayes,Peyton Place,1957,Best Adapted Screenplay,30th,no
Paul,Osborn,Sayonara,1957,Best Adapted Screenplay,30th,no
Alan,Jay Lerner,Gigi,1958,Best Adapted Screenplay,31st,yes
Richard,Brooks,Cat on a Hot Tin Roof,1958,Best Adapted Screenplay,31st,no
James,Poe,Cat on a Hot Tin Roof,1958,Best Adapted Screenplay,31st,no
Alec,Guinness,The Horse's Mouth,1958,Best Adapted Screenplay,31st,no
Nelson,Gidding,I Want to Live!,1958,Best Adapted Screenplay,31st,no
Don,Mankiewicz,I Want to Live!,1958,Best Adapted Screenplay,31st,no
John,Gay,Separate Tables,1958,Best Adapted Screenplay,31st,no
Terence,Rattigan,Separate Tables,1958,Best Adapted Screenplay,31st,no
Neil,Paterson,Room at the Top,1959,Best Adapted Screenplay,32nd,yes
Wendell,Mayes,Anatomy of a Murder,1959,Best Adapted Screenplay,32nd,no
Karl,Tunberg,Ben-Hur,1959,Best Adapted Screenplay,32nd,no
Robert,Anderson,The Nun's Story,1959,Best Adapted Screenplay,32nd,no
I.,A. L. Diamond,Some Like It Hot,1959,Best Adapted Screenplay,32nd,no
Billy,Wilder,Some Like It Hot,1959,Best Adapted Screenplay,32nd,no
Richard,Brooks,Elmer Gantry,1960,Best Adapted Screenplay,33rd,yes
Harold,Jacob Smith,Inherit the Wind,1960,Best Adapted Screenplay,33rd,no
Nedrick,Young,Inherit the Wind,1960,Best Adapted Screenplay,33rd,no
[note,13],Inherit the Wind,1960,Best Adapted Screenplay,33rd,no
T.,E. B. Clarke,Sons and Lovers,1960,Best Adapted Screenplay,33rd,no
Gavin,Lambert,Sons and Lovers,1960,Best Adapted Screenplay,33rd,no
Isobel,Lennart,The Sundowners,1960,Best Adapted Screenplay,33rd,no
James,Kennaway,Tunes of Glory,1960,Best Adapted Screenplay,33rd,no
Abby,Mann,Judgment at Nuremberg,1961,Best Adapted Screenplay,34th,yes
George,Axelrod,Breakfast at Tiffany's,1961,Best Adapted Screenplay,34th,no
Carl,Foreman,The Guns of Navarone,1961,Best Adapted Screenplay,34th,no
Sidney,Carroll,The Hustler,1961,Best Adapted Screenplay,34th,no
Robert,Rossen,The Hustler,1961,Best Adapted Screenplay,34th,no
Ernest,Lehman,West Side Story,1961,Best Adapted Screenplay,34th,no
Horton,Foote,To Kill a Mockingbird,1962,Best Adapted Screenplay,35th,yes
Eleanor,Perry,David and Lisa,1962,Best Adapted Screenplay,35th,no
Robert,Bolt,Lawrence of Arabia,1962,Best Adapted Screenplay,35th,no
Michael,Wilson,Lawrence of Arabia,1962,Best Adapted Screenplay,35th,no
[note,14],Lawrence of Arabia,1962,Best Adapted Screenplay,35th,no
Vladimir,Nabokov,Lolita,1962,Best Adapted Screenplay,35th,no
William,Gibson,The Miracle Worker,1962,Best Adapted Screenplay,35th,no
John,Osborne,Tom Jones,1963,Best Adapted Screenplay,36th,yes
Richard,L. Breen,"Captain Newman, M.D.",1963,Best Adapted Screenplay,36th,no
Henry,,"Captain Newman, M.D.",1963,Best Adapted Screenplay,36th,no
Phoebe,Ephron,"Captain Newman, M.D.",1963,Best Adapted Screenplay,36th,no
Harriet,Frank Jr.,Hud,1963,Best Adapted Screenplay,36th,no
Irving,Ravetch,Hud,1963,Best Adapted Screenplay,36th,no
James,Poe,Lilies of the Field,1963,Best Adapted Screenplay,36th,no
Serge,Bourguignon,Sundays and Cybele,1963,Best Adapted Screenplay,36th,no
Edward,Anhalt,Becket,1964,Best Adapted Screenplay,37th,yes
Stanley,Kubrick,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Best Adapted Screenplay,37th,no
Peter,George,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Best Adapted Screenplay,37th,no
Terry,Southern,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,Best Adapted Screenplay,37th,no
Don,DaGradi,Mary Poppins,1964,Best Adapted Screenplay,37th,no
Bill,Walsh,Mary Poppins,1964,Best Adapted Screenplay,37th,no
Alan,Jay Lerner,My Fair Lady,1964,Best Adapted Screenplay,37th,no
Michael,Cacoyannis,Zorba the Greek,1964,Best Adapted Screenplay,37th,no
Robert,Bolt,Doctor Zhivago,1965,Best Adapted Screenplay,38th,yes
Walter,Newman,Cat Ballou,1965,Best Adapted Screenplay,38th,no
Frank,Pierson,Cat Ballou,1965,Best Adapted Screenplay,38th,no
John,Kohn,The Collector,1965,Best Adapted Screenplay,38th,no
Stanley,Mann,The Collector,1965,Best Adapted Screenplay,38th,no
Abby,Mann,Ship of Fools,1965,Best Adapted Screenplay,38th,no
Herb,Gardner,A Thousand Clowns,1965,Best Adapted Screenplay,38th,no
Robert,Bolt,A Man for All Seasons,1966,Best Adapted Screenplay,39th,yes
Bill,Naughton,Alfie,1966,Best Adapted Screenplay,39th,no
Richard,Brooks,The Professionals,1966,Best Adapted Screenplay,39th,no
William,Rose,"The Russians Are Coming, the Russians Are Coming",1966,Best Adapted Screenplay,39th,no
Ernest,Lehman,Who's Afraid of Virginia Woolf?,1966,Best Adapted Screenplay,39th,no
Stirling,Silliphant,In the Heat of the Night,1967,Best Adapted Screenplay,40th,yes
Donn,Pearce,Cool Hand Luke,1967,Best Adapted Screenplay,40th,no
Frank,Pierson,Cool Hand Luke,1967,Best Adapted Screenplay,40th,no
Buck,Henry,The Graduate,1967,Best Adapted Screenplay,40th,no
Calder,Willingham,The Graduate,1967,Best Adapted Screenplay,40th,no
Richard,Brooks,In Cold Blood,1967,Best Adapted Screenplay,40th,no
Fred,Haines,Ulysses,1967,Best Adapted Screenplay,40th,no
Joseph,Strick,Ulysses,1967,Best Adapted Screenplay,40th,no
James,Goldman,The Lion in Winter,1968,Best Adapted Screenplay,41st,yes
Neil,Simon,The Odd Couple,1968,Best Adapted Screenplay,41st,no
Vernon,Harris,Oliver!,1968,Best Adapted Screenplay,41st,no
Stewart,Stern,"Rachel, Rachel",1968,Best Adapted Screenplay,41st,no
Roman,Polanski,Rosemary's Baby,1968,Best Adapted Screenplay,41st,no
Waldo,Salt,Midnight Cowboy,1969,Best Adapted Screenplay,42nd,yes
Bridget,Boland,Anne of the Thousand Days,1969,Best Adapted Screenplay,42nd,no
Arnold,Schulman,"Goodbye, Columbus",1969,Best Adapted Screenplay,42nd,no
James,Poe,"They Shoot Horses, Don't They?",1969,Best Adapted Screenplay,42nd,no
Robert,E. Thompson,"They Shoot Horses, Don't They?",1969,Best Adapted Screenplay,42nd,no
Costa-Gavras,,Z,1969,Best Adapted Screenplay,42nd,no
Jorge,Semprún,Z,1969,Best Adapted Screenplay,42nd,no
Ring,Lardner Jr.,M*A*S*H,1970,Best Adapted Screenplay,43rd,yes
George,Seaton,Airport,1970,Best Adapted Screenplay,43rd,no
Robert,Anderson,I Never Sang for My Father,1970,Best Adapted Screenplay,43rd,no
Joseph,Bologna,Lovers and Other Strangers,1970,Best Adapted Screenplay,43rd,no
David,Zelag Goodman,Lovers and Other Strangers,1970,Best Adapted Screenplay,43rd,no
Renée,Taylor,Lovers and Other Strangers,1970,Best Adapted Screenplay,43rd,no
Larry,Kramer,Women in Love,1970,Best Adapted Screenplay,43rd,no
Ernest,Tidyman,The French Connection,1971,Best Adapted Screenplay,44th,yes
Stanley,Kubrick,A Clockwork Orange,1971,Best Adapted Screenplay,44th,no
Bernardo,Bertolucci,The Conformist,1971,Best Adapted Screenplay,44th,no
Ugo,Pirro,The Garden of the Finzi-Continis,1971,Best Adapted Screenplay,44th,no
Peter,Bogdanovich,The Last Picture Show,1971,Best Adapted Screenplay,44th,no
Larry,McMurtry,The Last Picture Show,1971,Best Adapted Screenplay,44th,no
Francis,Ford Coppola,The Godfather,1972,Best Adapted Screenplay,45th,yes
Mario,Puzo,The Godfather,1972,Best Adapted Screenplay,45th,yes
Jay,Presson Allen,Cabaret,1972,Best Adapted Screenplay,45th,no
Bengt,Forslund,The Emigrants,1972,Best Adapted Screenplay,45th,no
Jan,Troell,The Emigrants,1972,Best Adapted Screenplay,45th,no
Julius,J. Epstein,Pete 'n' Tillie,1972,Best Adapted Screenplay,45th,no
Lonne,Elder III,Sounder,1972,Best Adapted Screenplay,45th,no
William,Peter Blatty,The Exorcist,1973,Best Adapted Screenplay,46th,yes
Robert,Towne,The Last Detail,1973,Best Adapted Screenplay,46th,no
James,Bridges,The Paper Chase,1973,Best Adapted Screenplay,46th,no
Alvin,Sargent,Paper Moon,1973,Best Adapted Screenplay,46th,no
Waldo,Salt,Serpico,1973,Best Adapted Screenplay,46th,no
Norman,Wexler,Serpico,1973,Best Adapted Screenplay,46th,no
Francis,Ford Coppola,The Godfather Part II,1974,Best Adapted Screenplay,47th,yes
Mario,Puzo,The Godfather Part II,1974,Best Adapted Screenplay,47th,yes
Mordecai,Richler,The Apprenticeship of Duddy Kravitz,1974,Best Adapted Screenplay,47th,no
Lionel,Chetwynd,The Apprenticeship of Duddy Kravitz,1974,Best Adapted Screenplay,47th,no
Julian,Barry,Lenny,1974,Best Adapted Screenplay,47th,no
Paul,Dehn,Murder on the Orient Express,1974,Best Adapted Screenplay,47th,no
Mel,Brooks,Young Frankenstein,1974,Best Adapted Screenplay,47th,no
Gene,Wilder,Young Frankenstein,1974,Best Adapted Screenplay,47th,no
Bo,Goldman,One Flew Over the Cuckoo's Nest,1975,Best Adapted Screenplay,48th,yes
Lawrence,Hauben,One Flew Over the Cuckoo's Nest,1975,Best Adapted Screenplay,48th,yes
