firstName,lastName,movieTitle,releaseYear,categoryName,iteration,isWinner
Gregg,Toland,Dead End,1937,Best Cinematography,10th,no
Joseph,Valentine,Wings over Honolulu,1937,Best Cinematography,10th,no
W.,Howard Greene,A Star Is Born,1937,Best Cinematography,10th,yes
Joseph,Ruttenberg,The Great Waltz,1938,Best Cinematography,11th,yes
James,Wong Howe,Algiers,1938,Best Cinematography,11th,no
Ernest,Miller,Army Girl,1938,Best Cinematography,11th,no
Harry,J. Wild,Army Girl,1938,Best Cinematography,11th,no
Victor,Milner,The Buccaneer,1938,Best Cinematography,11th,no
Ernest,Haller,Jezebel,1938,Best Cinematography,11th,no
Joseph,Valentine,Mad About Music,1938,Best Cinematography,11th,no
Norbert,Brodine,Merrily We Live,1938,Best Cinematography,11th,no
J.,Peverell Marley,Suez,1938,Best Cinematography,11th,no
Robert,De Grasse,Vivacious Lady,1938,Best Cinematography,11th,no
Joseph,Walker,You Can't Take It with You,1938,Best Cinematography,11th,no
Leon,Shamroy,The Young in Heart,1938,Best Cinematography,11th,no
Oliver,T. Marsh,Sweethearts,1938,Best Cinematography,11th,yes
Allen,Davey,Sweethearts,1938,Best Cinematography,11th,yes
Gregg,Toland,Wuthering Heights,1939,Best Cinematography,12th,yes
Bert,Glennon,Stagecoach,1939,Best Cinematography,12th,no
Ernest,Haller,Gone with the Wind,1939,Best Cinematography,12th,yes
Ray,Rennahan,Gone with the Wind,1939,Best Cinematography,12th,yes
Sol,Polito,The Private Lives of Elizabeth and Essex,1939,Best Cinematography,12th,no
W.,Howard Greene,The Private Lives of Elizabeth and Essex,1939,Best Cinematography,12th,no
George,Barnes,Rebecca,1940,Best Cinematography,13th,yes
James,Wong Howe,Abe Lincoln in Illinois,1940,Best Cinematography,13th,no
Ernest,Haller,"All This, and Heaven Too",1940,Best Cinematography,13th,no
Charles,Lang,"Arise, My Love",1940,Best Cinematography,13th,no
Harold,Rosson,Boom Town,1940,Best Cinematography,13th,no
Rudolph,Maté,Foreign Correspondent,1940,Best Cinematography,13th,no
Tony,Gaudio,The Letter,1940,Best Cinematography,13th,no
Gregg,Toland,The Long Voyage Home,1940,Best Cinematography,13th,no
Joseph,Valentine,Spring Parade,1940,Best Cinematography,13th,no
Joseph,Ruttenberg,Waterloo Bridge,1940,Best Cinematography,13th,no
Georges,Périnal,The Thief of Bagdad,1940,Best Cinematography,13th,yes
Oliver,T. Marsh,Bitter Sweet,1940,Best Cinematography,13th,no
Allen,M. Davey,Bitter Sweet,1940,Best Cinematography,13th,no
Arthur,C. Miller,The Blue Bird,1940,Best Cinematography,13th,no
Ray,Rennahan,The Blue Bird,1940,Best Cinematography,13th,no
Leon,Shamroy,Down Argentine Way,1940,Best Cinematography,13th,no
Ray,Rennahan,Down Argentine Way,1940,Best Cinematography,13th,no
Victor,Milner,North West Mounted Police,1940,Best Cinematography,13th,no
W.,Howard Greene,North West Mounted Police,1940,Best Cinematography,13th,no
Sidney,Wagner,Northwest Passage,1940,Best Cinematography,13th,no
William,V. Skall,Northwest Passage,1940,Best Cinematography,13th,no
Arthur,C. Miller,How Green Was My Valley,1941,Best Cinematography,14th,yes
Karl,Freund,The Chocolate Soldier,1941,Best Cinematography,14th,no
Gregg,Toland,Citizen Kane,1941,Best Cinematography,14th,no
Joseph,Ruttenberg,Dr. Jekyll and Mr. Hyde,1941,Best Cinematography,14th,no
Joseph,Walker,Here Comes Mr. Jordan,1941,Best Cinematography,14th,no
Leo,Tover,Hold Back the Dawn,1941,Best Cinematography,14th,no
Sol,Polito,Sergeant York,1941,Best Cinematography,14th,no
Edward,Cronjager,Sun Valley Serenade,1941,Best Cinematography,14th,no
Charles,Lang,Sundown,1941,Best Cinematography,14th,no
Rudolph,Maté,That Hamilton Woman,1941,Best Cinematography,14th,no
Ernest,Palmer,Blood and Sand,1941,Best Cinematography,14th,yes
Ray,Rennahan,Blood and Sand,1941,Best Cinematography,14th,yes
Wilfred,M. Cline,Aloma of the South Seas,1941,Best Cinematography,14th,no
Karl,Struss,Aloma of the South Seas,1941,Best Cinematography,14th,no
William,E. Snyder,Aloma of the South Seas,1941,Best Cinematography,14th,no
William,V. Skall,Billy the Kid,1941,Best Cinematography,14th,no
Leonard,Smith,Billy the Kid,1941,Best Cinematography,14th,no
Karl,Freund,Blossoms in the Dust,1941,Best Cinematography,14th,no
W.,Howard Greene,Blossoms in the Dust,1941,Best Cinematography,14th,no
Bert,Glennon,Dive Bomber,1941,Best Cinematography,14th,no
Harry,Hallenberger,Louisiana Purchase,1941,Best Cinematography,14th,no
Ray,Rennahan,Louisiana Purchase,1941,Best Cinematography,14th,no
Joseph,Ruttenberg,Mrs. Miniver,1942,Best Cinematography,15th,yes
James,Wong Howe,Kings Row,1942,Best Cinematography,15th,no
Stanley,Cortez,The Magnificent Ambersons,1942,Best Cinematography,15th,no
Charles,G. Clarke,Moontide,1942,Best Cinematography,15th,no
Edward,Cronjager,The Pied Piper,1942,Best Cinematography,15th,no
Rudolph,Maté,The Pride of the Yankees,1942,Best Cinematography,15th,no
John,J. Mescall,"Take a Letter, Darling",1942,Best Cinematography,15th,no
Ted,Tetzlaff,The Talk of the Town,1942,Best Cinematography,15th,no
Leon,Shamroy,Ten Gentlemen from West Point,1942,Best Cinematography,15th,no
Arthur,C. Miller,This Above All,1942,Best Cinematography,15th,no
Leon,Shamroy,The Black Swan,1942,Best Cinematography,15th,yes
Milton,Krasner,Arabian Nights,1942,Best Cinematography,15th,no
William,V. Skall,Arabian Nights,1942,Best Cinematography,15th,no
W.,Howard Greene,Arabian Nights,1942,Best Cinematography,15th,no
Sol,Polito,Captains of the Clouds,1942,Best Cinematography,15th,no
W.,Howard Greene,Jungle Book,1942,Best Cinematography,15th,no
Victor,Milner,Reap the Wild Wind,1942,Best Cinematography,15th,no
William,V. Skall,Reap the Wild Wind,1942,Best Cinematography,15th,no
Edward,Cronjager,To the Shores of Tripoli,1942,Best Cinematography,15th,no
William,V. Skall,To the Shores of Tripoli,1942,Best Cinematography,15th,no
Arthur,C. Miller,The Song of Bernadette,1943,Best Cinematography,16th,yes
James,Wong Howe,Air Force,1943,Best Cinematography,16th,no
Elmer,Dyer,Air Force,1943,Best Cinematography,16th,no
Charles,A. Marshall,Air Force,1943,Best Cinematography,16th,no
Arthur,Edeson,Casablanca,1943,Best Cinematography,16th,no
Tony,Gaudio,Corvette K-225,1943,Best Cinematography,16th,no
John,F. Seitz,Five Graves to Cairo,1943,Best Cinematography,16th,no
Harry,Stradling,The Human Comedy,1943,Best Cinematography,16th,no
Joseph,Ruttenberg,Madame Curie,1943,Best Cinematography,16th,no
James,Wong Howe,The North Star,1943,Best Cinematography,16th,no
Rudolph,Maté,Sahara,1943,Best Cinematography,16th,no
Charles,Lang,So Proudly We Hail!,1943,Best Cinematography,16th,no
Hal,Mohr,Phantom of the Opera,1943,Best Cinematography,16th,yes
W.,Howard Greene,Phantom of the Opera,1943,Best Cinematography,16th,yes
Ray,Rennahan,For Whom the Bell Tolls,1943,Best Cinematography,16th,no
Edward,Cronjager,Heaven Can Wait,1943,Best Cinematography,16th,no
Charles,G. Clarke,"Hello, Frisco, Hello",1943,Best Cinematography,16th,no
Allen,M. Davey,"Hello, Frisco, Hello",1943,Best Cinematography,16th,no
Leonard,Smith,Lassie Come Home,1943,Best Cinematography,16th,no
George,Folsey,Thousands Cheer,1943,Best Cinematography,16th,no
Joseph,LaShelle,Laura,1944,Best Cinematography,17th,yes
John,F. Seitz,Double Indemnity,1944,Best Cinematography,17th,no
Sidney,Wagner,Dragon Seed,1944,Best Cinematography,17th,no
Joseph,Ruttenberg,Gaslight,1944,Best Cinematography,17th,no
Lionel,Lindon,Going My Way,1944,Best Cinematography,17th,no
Glen,MacWilliams,Lifeboat,1944,Best Cinematography,17th,no
Stanley,Cortez,Since You Went Away,1944,Best Cinematography,17th,no
Lee,Garmes,Since You Went Away,1944,Best Cinematography,17th,no
Robert,Surtees,Thirty Seconds Over Tokyo,1944,Best Cinematography,17th,no
Harold,Rosson,Thirty Seconds Over Tokyo,1944,Best Cinematography,17th,no
Charles,Lang,The Uninvited,1944,Best Cinematography,17th,no
George,Folsey,The White Cliffs of Dover,1944,Best Cinematography,17th,no
Leon,Shamroy,Wilson,1944,Best Cinematography,17th,yes
Rudolph,Maté,Cover Girl,1944,Best Cinematography,17th,no
Allen,M. Davey,Cover Girl,1944,Best Cinematography,17th,no
Edward,Cronjager,Home in Indiana,1944,Best Cinematography,17th,no
Charles,Rosher,Kismet,1944,Best Cinematography,17th,no
Ray,Rennahan,Lady in the Dark,1944,Best Cinematography,17th,no
George,Folsey,Meet Me in St. Louis,1944,Best Cinematography,17th,no
Harry,Stradling,The Picture of Dorian Gray,1945,Best Cinematography,18th,yes
Arthur,C. Miller,The Keys of the Kingdom,1945,Best Cinematography,18th,no
John,F. Seitz,The Lost Weekend,1945,Best Cinematography,18th,no
Ernest,Haller,Mildred Pierce,1945,Best Cinematography,18th,no
George,Barnes,Spellbound,1945,Best Cinematography,18th,no
Leon,Shamroy,Leave Her to Heaven,1945,Best Cinematography,18th,yes
Robert,H. Planck,Anchors Aweigh,1945,Best Cinematography,18th,no
Charles,P. Boyle,Anchors Aweigh,1945,Best Cinematography,18th,no
Leonard,Smith,National Velvet,1945,Best Cinematography,18th,no
Tony,Gaudio,A Song to Remember,1945,Best Cinematography,18th,no
Allen,M. Davey,A Song to Remember,1945,Best Cinematography,18th,no
George,Barnes,The Spanish Main,1945,Best Cinematography,18th,no
Arthur,C. Miller,Anna and the King of Siam,1946,Best Cinematography,19th,yes
George,Folsey,The Green Years,1946,Best Cinematography,19th,no
Charles,Rosher,The Yearling,1946,Best Cinematography,19th,yes
Leonard,Smith,The Yearling,1946,Best Cinematography,19th,yes
Arthur,Arling,The Yearling,1946,Best Cinematography,19th,yes
Joseph,Walker,The Jolson Story,1946,Best Cinematography,19th,no
Guy,Green,Great Expectations,1947,Best Cinematography,20th,yes
George,Folsey,Green Dolphin Street,1947,Best Cinematography,20th,no
Charles,Lang,The Ghost and Mrs. Muir,1947,Best Cinematography,20th,no
Jack,Cardiff,Black Narcissus,1947,Best Cinematography,20th,yes
J.,Peverell Marley,Life with Father,1947,Best Cinematography,20th,no
William,V. Skall,Life with Father,1947,Best Cinematography,20th,no
Harry,Jackson,Mother Wore Tights,1947,Best Cinematography,20th,no
William,Daniels,The Naked City,1948,Best Cinematography,21st,yes
Charles,Lang,A Foreign Affair,1948,Best Cinematography,21st,no
Nicholas,Musuraca,I Remember Mama,1948,Best Cinematography,21st,no
Ted,McCord,Johnny Belinda,1948,Best Cinematography,21st,no
Joseph,August,Portrait of Jennie,1948,Best Cinematography,21st,no
posthumously,,Portrait of Jennie,1948,Best Cinematography,21st,no
Joseph,Valentine,Joan of Arc,1948,Best Cinematography,21st,yes
William,V. Skall,Joan of Arc,1948,Best Cinematography,21st,yes
Winton,C. Hoch,Joan of Arc,1948,Best Cinematography,21st,yes
Charles,G. Clarke,Green Grass of Wyoming,1948,Best Cinematography,21st,no
William,E. Snyder,The Loves of Carmen,1948,Best Cinematography,21st,no
Robert,H. Planck,The Three Musketeers,1948,Best Cinematography,21st,no
Paul,C. Vogel,Battleground,1949,Best Cinematography,22nd,yes
Franz,Planer,Champion,1949,Best Cinematography,22nd,no
Joseph,LaShelle,Come to the Stable,1949,Best Cinematography,22nd,no
Leo,Tover,The Heiress,1949,Best Cinematography,22nd,no
Leon,Shamroy,Prince of Foxes,1949,Best Cinematography,22nd,no
Winton,C. Hoch,She Wore a Yellow Ribbon,1949,Best Cinematography,22nd,yes
Harry,Stradling,The Barkleys of Broadway,1949,Best Cinematography,22nd,no
William,E. Snyder,Jolson Sings Again,1949,Best Cinematography,22nd,no
Robert,H. Planck,Little Women,1949,Best Cinematography,22nd,no
Charles,Schoenbaum,Little Women,1949,Best Cinematography,22nd,no
Charles,G. Clarke,Sand,1949,Best Cinematography,22nd,no
Robert,Krasker,The Third Man,1950,Best Cinematography,23rd,yes
Milton,Krasner,All About Eve,1950,Best Cinematography,23rd,no
Harold,Rosson,The Asphalt Jungle,1950,Best Cinematography,23rd,no
Victor,Milner,The Furies,1950,Best Cinematography,23rd,no
John,F. Seitz,Sunset Boulevard,1950,Best Cinematography,23rd,no
Robert,Surtees,King Solomon's Mines,1950,Best Cinematography,23rd,yes
Charles,Rosher,Annie Get Your Gun,1950,Best Cinematography,23rd,no
Ernest,Palmer,Broken Arrow,1950,Best Cinematography,23rd,no
Ernest,Haller,The Flame and the Arrow,1950,Best Cinematography,23rd,no
George,Barnes,Samson and Delilah,1950,Best Cinematography,23rd,no
William,C. Mellor,A Place in the Sun,1951,Best Cinematography,24th,yes
Franz,Planer,Death of a Salesman,1951,Best Cinematography,24th,no
Norbert,Brodine,The Frogmen,1951,Best Cinematography,24th,no
Robert,Burks,Strangers on a Train,1951,Best Cinematography,24th,no
Harry,Stradling,A Streetcar Named Desire,1951,Best Cinematography,24th,no
Alfred,Gilks,An American in Paris,1951,Best Cinematography,24th,yes
John,Alton,An American in Paris,1951,Best Cinematography,24th,yes
Leon,Shamroy,David and Bathsheba,1951,Best Cinematography,24th,no
Robert,Surtees,Quo Vadis,1951,Best Cinematography,24th,no
William,V. Skall,Quo Vadis,1951,Best Cinematography,24th,no
Charles,Rosher,Show Boat,1951,Best Cinematography,24th,no
John,F. Seitz,When Worlds Collide,1951,Best Cinematography,24th,no
W.,Howard Greene,When Worlds Collide,1951,Best Cinematography,24th,no
Robert,Surtees,The Bad and the Beautiful,1952,Best Cinematography,25th,yes
Russell,Harlan,The Big Sky,1952,Best Cinematography,25th,no
Joseph,LaShelle,My Cousin Rachel,1952,Best Cinematography,25th,no
Virgil,Miller,Navajo,1952,Best Cinematography,25th,no
Charles,Lang,Sudden Fear,1952,Best Cinematography,25th,no
Winton,C. Hoch,The Quiet Man,1952,Best Cinematography,25th,yes
Archie,Stout,The Quiet Man,1952,Best Cinematography,25th,yes
Harry,Stradling,Hans Christian Andersen,1952,Best Cinematography,25th,no
Freddie,Young,Ivanhoe,1952,Best Cinematography,25th,no
George,Folsey,Million Dollar Mermaid,1952,Best Cinematography,25th,no
Leon,Shamroy,The Snows of Kilimanjaro,1952,Best Cinematography,25th,no
Burnett,Guffey,From Here to Eternity,1953,Best Cinematography,26th,yes
Hal,Mohr,The Four Poster,1953,Best Cinematography,26th,no
Joseph,Ruttenberg,Julius Caesar,1953,Best Cinematography,26th,no
Joseph,C. Brun,Martin Luther,1953,Best Cinematography,26th,no
Franz,Planer,Roman Holiday,1953,Best Cinematography,26th,no
Henri,Alekan,Roman Holiday,1953,Best Cinematography,26th,no
Loyal,Griggs,Shane,1953,Best Cinematography,26th,yes
George,Folsey,All the Brothers Were Valiant,1953,Best Cinematography,26th,no
Edward,Cronjager,Beneath the 12-Mile Reef,1953,Best Cinematography,26th,no
Robert,H. Planck,Lili,1953,Best Cinematography,26th,no
Leon,Shamroy,The Robe,1953,Best Cinematography,26th,no
Boris,Kaufman,On the Waterfront,1954,Best Cinematography,27th,yes
John,F. Warren,The Country Girl,1954,Best Cinematography,27th,no
George,Folsey,Executive Suite,1954,Best Cinematography,27th,no
John,F. Seitz,Rogue Cop,1954,Best Cinematography,27th,no
Charles,Lang,Sabrina,1954,Best Cinematography,27th,no
Milton,Krasner,Three Coins in the Fountain,1954,Best Cinematography,27th,yes
Leon,Shamroy,The Egyptian,1954,Best Cinematography,27th,no
Robert,Burks,Rear Window,1954,Best Cinematography,27th,no
George,Folsey,Seven Brides for Seven Brothers,1954,Best Cinematography,27th,no
William,V. Skall,The Silver Chalice,1954,Best Cinematography,27th,no
James,Wong Howe,The Rose Tattoo,1955,Best Cinematography,28th,yes
Russell,Harlan,Blackboard Jungle,1955,Best Cinematography,28th,no
Arthur,Arling,I'll Cry Tomorrow,1955,Best Cinematography,28th,no
Joseph,LaShelle,Marty,1955,Best Cinematography,28th,no
Charles,Lang,Queen Bee,1955,Best Cinematography,28th,no
Robert,Burks,To Catch a Thief,1955,Best Cinematography,28th,yes
Harry,Stradling,Guys and Dolls,1955,Best Cinematography,28th,no
Leon,Shamroy,Love Is a Many-Splendored Thing,1955,Best Cinematography,28th,no
Harold,Lipstein,A Man Called Peter,1955,Best Cinematography,28th,no
Robert,Surtees,Oklahoma!,1955,Best Cinematography,28th,no
Joseph,Ruttenberg,Somebody Up There Likes Me,1956,Best Cinematography,29th,yes
Boris,Kaufman,Baby Doll,1956,Best Cinematography,29th,no
Harold,Rosson,The Bad Seed,1956,Best Cinematography,29th,no
Burnett,Guffey,The Harder They Fall,1956,Best Cinematography,29th,no
Walter,Strenge,Stagecoach to Fury,1956,Best Cinematography,29th,no
Lionel,Lindon,Around the World in 80 Days,1956,Best Cinematography,29th,yes
Harry,Stradling,The Eddy Duchin Story,1956,Best Cinematography,29th,no
Leon,Shamroy,The King and I,1956,Best Cinematography,29th,no
Loyal,Griggs,The Ten Commandments,1956,Best Cinematography,29th,no
Jack,Cardiff,War and Peace,1956,Best Cinematography,29th,no
Jack,Hildyard,The Bridge on the River Kwai,1957,Best Cinematography,30th,yes
Milton,Krasner,An Affair to Remember,1957,Best Cinematography,30th,no
Ray,June,Funny Face,1957,Best Cinematography,30th,no
William,C. Mellor,Peyton Place,1957,Best Cinematography,30th,no
Ellsworth,Fredricks,Sayonara,1957,Best Cinematography,30th,no
Sam,Leavitt,The Defiant Ones,1958,Best Cinematography,31st,yes
Daniel,L. Fapp,Desire Under the Elms,1958,Best Cinematography,31st,no
Lionel,Lindon,I Want to Live!,1958,Best Cinematography,31st,no
Charles,Lang,Separate Tables,1958,Best Cinematography,31st,no
Joseph,MacDonald,The Young Lions,1958,Best Cinematography,31st,no
Joseph,Ruttenberg,Gigi,1958,Best Cinematography,31st,yes
Harry,Stradling,Auntie Mame,1958,Best Cinematography,31st,no
William,Daniels,Cat on a Hot Tin Roof,1958,Best Cinematography,31st,no
James,Wong Howe,The Old Man and the Sea,1958,Best Cinematography,31st,no
Leon,Shamroy,South Pacific,1958,Best Cinematography,31st,no
William,C. Mellor,The Diary of Anne Frank,1959,Best Cinematography,32nd,yes
Sam,Leavitt,Anatomy of a Murder,1959,Best Cinematography,32nd,no
Joseph,LaShelle,Career,1959,Best Cinematography,32nd,no
Charles,Lang,Some Like It Hot,1959,Best Cinematography,32nd,no
Harry,Stradling,The Young Philadelphians,1959,Best Cinematography,32nd,no
Robert,Surtees,Ben-Hur,1959,Best Cinematography,32nd,yes
Lee,Garmes,The Big Fisherman,1959,Best Cinematography,32nd,no
Daniel,L. Fapp,The Five Pennies,1959,Best Cinematography,32nd,no
Franz,Planer,The Nun's Story,1959,Best Cinematography,32nd,no
Leon,Shamroy,Porgy and Bess,1959,Best Cinematography,32nd,no
Freddie,Francis,Sons and Lovers,1960,Best Cinematography,33rd,yes
Joseph,LaShelle,The Apartment,1960,Best Cinematography,33rd,no
Charles,Lang,The Facts of Life,1960,Best Cinematography,33rd,no
Ernest,Laszlo,Inherit the Wind,1960,Best Cinematography,33rd,no
John,L. Russell,Psycho,1960,Best Cinematography,33rd,no
Russell,Metty,Spartacus,1960,Best Cinematography,33rd,yes
William,H. Clothier,The Alamo,1960,Best Cinematography,33rd,no
Joseph,Ruttenberg,BUtterfield 8,1960,Best Cinematography,33rd,no
Sam,Leavitt,Exodus,1960,Best Cinematography,33rd,no
Joseph,MacDonald,Pepe,1960,Best Cinematography,33rd,no
Eugen,Schüfftan,The Hustler,1961,Best Cinematography,34th,yes
Edward,Colman,The Absent-Minded Professor,1961,Best Cinematography,34th,no
Franz,Planer,The Children's Hour,1961,Best Cinematography,34th,no
Ernest,Laszlo,Judgment at Nuremberg,1961,Best Cinematography,34th,no
Daniel,L. Fapp,"One, Two, Three",1961,Best Cinematography,34th,no
Daniel,L. Fapp,West Side Story,1961,Best Cinematography,34th,yes
Jack,Cardiff,Fanny,1961,Best Cinematography,34th,no
Russell,Metty,Flower Drum Song,1961,Best Cinematography,34th,no
Harry,Stradling,A Majority of One,1961,Best Cinematography,34th,no
Charles,Lang,One-Eyed Jacks,1961,Best Cinematography,34th,no
Jean,Bourgoin,The Longest Day,1962,Best Cinematography,35th,yes
Walter,Wottitz,The Longest Day,1962,Best Cinematography,35th,yes
Burnett,Guffey,Birdman of Alcatraz,1962,Best Cinematography,35th,no
Russell,Harlan,To Kill a Mockingbird,1962,Best Cinematography,35th,no
Ted,D. McCord,Two for the Seesaw,1962,Best Cinematography,35th,no
Ernest,Haller,What Ever Happened to Baby Jane?,1962,Best Cinematography,35th,no
Freddie,Young,Lawrence of Arabia,1962,Best Cinematography,35th,yes
Harry,Stradling,Gypsy,1962,Best Cinematography,35th,no
Russell,Harlan,Hatari!,1962,Best Cinematography,35th,no
Robert,Surtees,Mutiny on the Bounty,1962,Best Cinematography,35th,no
Paul,C. Vogel,The Wonderful World of the Brothers Grimm,1962,Best Cinematography,35th,no
James,Wong Howe,Hud,1963,Best Cinematography,36th,yes
George,Folsey,The Balcony,1963,Best Cinematography,36th,no
Lucien,Ballard,The Caretakers,1963,Best Cinematography,36th,no
Ernest,Haller,Lilies of the Field,1963,Best Cinematography,36th,no
Milton,Krasner,Love with the Proper Stranger,1963,Best Cinematography,36th,no
Leon,Shamroy,Cleopatra,1963,Best Cinematography,36th,yes
Leon,Shamroy,The Cardinal,1963,Best Cinematography,36th,no
William,Daniels,How the West Was Won,1963,Best Cinematography,36th,no
Milton,Krasner,How the West Was Won,1963,Best Cinematography,36th,no
Charles,Lang,How the West Was Won,1963,Best Cinematography,36th,no
Joseph,LaShelle,How the West Was Won,1963,Best Cinematography,36th,no
Joseph,LaShelle,Irma la Douce,1963,Best Cinematography,36th,no
Ernest,Laszlo,"It's a Mad, Mad, Mad, Mad World",1963,Best Cinematography,36th,no
Walter,Lassally,Zorba the Greek,1964,Best Cinematography,37th,yes
Philip,H. Lathrop,The Americanization of Emily,1964,Best Cinematography,37th,no
Milton,Krasner,Fate Is the Hunter,1964,Best Cinematography,37th,no
Joseph,Biroc,"Hush...Hush, Sweet Charlotte",1964,Best Cinematography,37th,no
Gabriel,Figueroa,The Night of the Iguana,1964,Best Cinematography,37th,no
Harry,Stradling,My Fair Lady,1964,Best Cinematography,37th,yes
Geoffrey,Unsworth,Becket,1964,Best Cinematography,37th,no
William,H. Clothier,Cheyenne Autumn,1964,Best Cinematography,37th,no
Edward,Colman,Mary Poppins,1964,Best Cinematography,37th,no
Daniel,L. Fapp,The Unsinkable Molly Brown,1964,Best Cinematography,37th,no
Ernest,Laszlo,Ship of Fools,1965,Best Cinematography,38th,yes
Loyal,Griggs,In Harm's Way,1965,Best Cinematography,38th,no
Burnett,Guffey,King Rat,1965,Best Cinematography,38th,no
Conrad,L. Hall,Morituri,1965,Best Cinematography,38th,no
Robert,Burks,A Patch of Blue,1965,Best Cinematography,38th,no
Freddie,Young,Doctor Zhivago,1965,Best Cinematography,38th,yes
Leon,Shamroy,The Agony and the Ecstasy,1965,Best Cinematography,38th,no
Russell,Harlan,The Great Race,1965,Best Cinematography,38th,no
William,C. Mellor,The Greatest Story Ever Told,1965,Best Cinematography,38th,no
Loyal,Griggs,The Greatest Story Ever Told,1965,Best Cinematography,38th,no
Ted,D. McCord,The Sound of Music,1965,Best Cinematography,38th,no
Haskell,Wexler,Who's Afraid of Virginia Woolf?,1966,Best Cinematography,39th,yes
Joseph,LaShelle,The Fortune Cookie,1966,Best Cinematography,39th,no
Kenneth,Higgins,Georgy Girl,1966,Best Cinematography,39th,no
Marcel,Grignon,Is Paris Burning?,1966,Best Cinematography,39th,no
James,Wong Howe,Seconds,1966,Best Cinematography,39th,no
Ted,Moore,A Man for All Seasons,1966,Best Cinematography,39th,yes
Ernest,Laszlo,Fantastic Voyage,1966,Best Cinematography,39th,no
Russell,Harlan,Hawaii,1966,Best Cinematography,39th,no
Conrad,L. Hall,The Professionals,1966,Best Cinematography,39th,no
Joseph,MacDonald,The Sand Pebbles,1966,Best Cinematography,39th,no
Burnett,Guffey,Bonnie and Clyde,1967,Best Cinematography,40th,yes
Richard,H. Kline,Camelot,1967,Best Cinematography,40th,no
Robert,Surtees,Doctor Dolittle,1967,Best Cinematography,40th,no
Conrad,L. Hall,In Cold Blood,1967,Best Cinematography,40th,no
Pasqualino,De Santis,Romeo and Juliet,1968,Best Cinematography,41st,yes
Harry,Stradling,Funny Girl,1968,Best Cinematography,41st,no
Daniel,L. Fapp,Ice Station Zebra,1968,Best Cinematography,41st,no
Oswald,Morris,Oliver!,1968,Best Cinematography,41st,no
Ernest,Laszlo,Star!,1968,Best Cinematography,41st,no
Conrad,L. Hall,Butch Cassidy and the Sundance Kid,1969,Best Cinematography,42nd,yes
Arthur,Ibbetson,Anne of the Thousand Days,1969,Best Cinematography,42nd,no
Charles,Lang,Bob & Carol & Ted & Alice,1969,Best Cinematography,42nd,no
